Tiempo,Roll,Pitch
0.004,-4.25,-9.56
0.008,-4.24,-9.55
0.012,-4.22,-9.52
0.016,-4.22,-9.52
0.02,-4.21,-9.52
0.024,-4.16,-9.5
0.028,-4.15,-9.51
0.032,-4.13,-9.52
0.036000000000000004,-4.16,-9.54
0.04000000000000001,-4.16,-9.56
0.04400000000000001,-4.15,-9.54
0.048000000000000015,-4.17,-9.52
0.05200000000000002,-4.16,-9.52
0.05600000000000002,-4.16,-9.52
0.060000000000000026,-4.12,-9.52
0.06400000000000003,-4.12,-9.52
0.06800000000000003,-4.12,-9.54
0.07200000000000004,-4.16,-9.56
0.07600000000000004,-4.19,-9.56
0.08000000000000004,-4.19,-9.56
0.08400000000000005,-4.17,-9.54
0.08800000000000005,-4.19,-9.52
0.09200000000000005,-4.2,-9.51
0.09600000000000006,-4.2,-9.49
0.10000000000000006,-4.22,-9.51
0.10400000000000006,-4.22,-9.49
0.10800000000000007,-4.25,-9.48
0.11200000000000007,-4.25,-9.47
0.11600000000000008,-4.23,-9.5
0.12000000000000008,-4.22,-9.52
0.12400000000000008,-4.23,-9.47
0.12800000000000009,-4.22,-9.49
0.1320000000000001,-4.21,-9.47
0.1360000000000001,-4.23,-9.46
0.1400000000000001,-4.23,-9.45
0.1440000000000001,-4.2,-9.46
0.1480000000000001,-4.17,-9.46
0.1520000000000001,-4.17,-9.47
0.1560000000000001,-4.14,-9.45
0.16000000000000011,-4.14,-9.44
0.16400000000000012,-4.13,-9.47
0.16800000000000012,-4.1,-9.47
0.17200000000000013,-4.12,-9.47
0.17600000000000013,-4.13,-9.47
0.18000000000000013,-4.13,-9.5
0.18400000000000014,-4.11,-9.51
0.18800000000000014,-4.12,-9.5
0.19200000000000014,-4.13,-9.48
0.19600000000000015,-4.13,-9.48
0.20000000000000015,-4.11,-9.51
0.20400000000000015,-4.14,-9.49
0.20800000000000016,-4.15,-9.47
0.21200000000000016,-4.14,-9.48
0.21600000000000016,-4.12,-9.47
0.22000000000000017,-4.15,-9.47
0.22400000000000017,-4.23,-9.5
0.22800000000000017,-4.26,-9.52
0.23200000000000018,-4.25,-9.51
0.23600000000000018,-4.24,-9.51
0.24000000000000019,-4.24,-9.53
0.2440000000000002,-4.27,-9.52
0.2480000000000002,-4.3,-9.51
0.25200000000000017,-4.27,-9.5
0.25600000000000017,-4.22,-9.5
0.2600000000000002,-4.2,-9.47
0.2640000000000002,-4.19,-9.46
0.2680000000000002,-4.2,-9.48
0.2720000000000002,-4.22,-9.5
0.2760000000000002,-4.22,-9.49
0.2800000000000002,-4.19,-9.46
0.2840000000000002,-4.2,-9.49
0.2880000000000002,-4.23,-9.55
0.2920000000000002,-4.22,-9.55
0.2960000000000002,-4.21,-9.55
0.3000000000000002,-4.21,-9.55
0.3040000000000002,-4.2,-9.54
0.3080000000000002,-4.23,-9.55
0.3120000000000002,-4.26,-9.56
0.3160000000000002,-4.27,-9.58
0.32000000000000023,-4.24,-9.58
0.32400000000000023,-4.23,-9.58
0.32800000000000024,-4.2,-9.56
0.33200000000000024,-4.2,-9.55
0.33600000000000024,-4.19,-9.58
0.34000000000000025,-4.16,-9.58
0.34400000000000025,-4.16,-9.6
0.34800000000000025,-4.16,-9.58
0.35200000000000026,-4.18,-9.54
0.35600000000000026,-4.18,-9.52
0.36000000000000026,-4.19,-9.53
0.36400000000000027,-4.18,-9.54
0.36800000000000027,-4.16,-9.53
0.3720000000000003,-4.14,-9.49
0.3760000000000003,-4.14,-9.5
0.3800000000000003,-4.14,-9.54
0.3840000000000003,-4.16,-9.54
0.3880000000000003,-4.17,-9.56
0.3920000000000003,-4.17,-9.55
0.3960000000000003,-4.17,-9.56
0.4000000000000003,-4.18,-9.55
0.4040000000000003,-4.2,-9.54
0.4080000000000003,-4.16,-9.54
0.4120000000000003,-4.17,-9.53
0.4160000000000003,-4.16,-9.53
0.4200000000000003,-4.19,-9.51
0.4240000000000003,-4.22,-9.49
0.4280000000000003,-4.22,-9.5
0.43200000000000033,-4.22,-9.49
0.43600000000000033,-4.23,-9.47
0.44000000000000034,-4.27,-9.45
0.44400000000000034,-4.27,-9.44
0.44800000000000034,-4.27,-9.44
0.45200000000000035,-4.26,-9.41
0.45600000000000035,-4.24,-9.44
0.46000000000000035,-4.24,-9.46
0.46400000000000036,-4.23,-9.48
0.46800000000000036,-4.22,-9.56
0.47200000000000036,-4.22,-9.55
0.47600000000000037,-4.21,-9.56
0.48000000000000037,-4.24,-9.56
0.4840000000000004,-4.24,-9.54
0.4880000000000004,-4.23,-9.55
0.4920000000000004,-4.23,-9.55
0.4960000000000004,-4.2,-9.55
0.5000000000000003,-4.23,-9.58
0.5040000000000003,-4.24,-9.58
0.5080000000000003,-4.23,-9.56
0.5120000000000003,-4.22,-9.6
0.5160000000000003,-4.2,-9.61
0.5200000000000004,-4.2,-9.63
0.5240000000000004,-4.21,-9.61
0.5280000000000004,-4.22,-9.61
0.5320000000000004,-4.23,-9.56
0.5360000000000004,-4.26,-9.56
0.5400000000000004,-4.28,-9.53
0.5440000000000004,-4.22,-9.5
0.5480000000000004,-4.2,-9.51
0.5520000000000004,-4.2,-9.51
0.5560000000000004,-4.21,-9.53
0.5600000000000004,-4.21,-9.52
0.5640000000000004,-4.2,-9.48
0.5680000000000004,-4.18,-9.46
0.5720000000000004,-4.18,-9.46
0.5760000000000004,-4.15,-9.44
0.5800000000000004,-4.15,-9.42
0.5840000000000004,-4.16,-9.41
0.5880000000000004,-4.19,-9.44
0.5920000000000004,-4.21,-9.46
0.5960000000000004,-4.17,-9.48
0.6000000000000004,-4.18,-9.5
0.6040000000000004,-4.19,-9.49
0.6080000000000004,-4.19,-9.51
0.6120000000000004,-4.18,-9.51
0.6160000000000004,-4.18,-9.53
0.6200000000000004,-4.21,-9.54
0.6240000000000004,-4.2,-9.52
0.6280000000000004,-4.18,-9.56
0.6320000000000005,-4.16,-9.57
0.6360000000000005,-4.1,-9.53
0.6400000000000005,-4.1,-9.49
0.6440000000000005,-4.16,-9.48
0.6480000000000005,-4.19,-9.48
0.6520000000000005,-4.17,-9.51
0.6560000000000005,-4.17,-9.53
0.6600000000000005,-4.16,-9.56
0.6640000000000005,-4.13,-9.58
0.6680000000000005,-4.13,-9.59
0.6720000000000005,-4.13,-9.58
0.6760000000000005,-4.12,-9.58
0.6800000000000005,-4.1,-9.58
0.6840000000000005,-4.11,-9.58
0.6880000000000005,-4.12,-9.57
0.6920000000000005,-4.09,-9.58
0.6960000000000005,-4.12,-9.57
0.7000000000000005,-4.13,-9.54
0.7040000000000005,-4.12,-9.56
0.7080000000000005,-4.13,-9.55
0.7120000000000005,-4.16,-9.59
0.7160000000000005,-4.19,-9.58
0.7200000000000005,-4.2,-9.58
0.7240000000000005,-4.21,-9.59
0.7280000000000005,-4.2,-9.62
0.7320000000000005,-4.18,-9.63
0.7360000000000005,-4.18,-9.63
0.7400000000000005,-4.17,-9.59
0.7440000000000005,-4.2,-9.61
0.7480000000000006,-4.17,-9.63
0.7520000000000006,-4.18,-9.6
0.7560000000000006,-4.16,-9.56
0.7600000000000006,-4.2,-9.52
0.7640000000000006,-4.19,-9.49
0.7680000000000006,-4.18,-9.5
0.7720000000000006,-4.18,-9.5
0.7760000000000006,-4.18,-9.51
0.7800000000000006,-4.2,-9.5
0.7840000000000006,-4.22,-9.51
0.7880000000000006,-4.19,-9.5
0.7920000000000006,-4.18,-9.49
0.7960000000000006,-4.19,-9.47
0.8000000000000006,-4.19,-9.47
0.8040000000000006,-4.19,-9.49
0.8080000000000006,-4.2,-9.47
0.8120000000000006,-4.19,-9.46
0.8160000000000006,-4.19,-9.46
0.8200000000000006,-4.17,-9.47
0.8240000000000006,-4.13,-9.47
0.8280000000000006,-4.13,-9.44
0.8320000000000006,-4.16,-9.47
0.8360000000000006,-4.18,-9.49
0.8400000000000006,-4.16,-9.47
0.8440000000000006,-4.14,-9.46
0.8480000000000006,-4.16,-9.45
0.8520000000000006,-4.17,-9.47
0.8560000000000006,-4.2,-9.49
0.8600000000000007,-4.21,-9.52
0.8640000000000007,-4.24,-9.54
0.8680000000000007,-4.23,-9.55
0.8720000000000007,-4.24,-9.53
0.8760000000000007,-4.26,-9.54
0.8800000000000007,-4.28,-9.52
0.8840000000000007,-4.28,-9.5
0.8880000000000007,-4.26,-9.52
0.8920000000000007,-4.28,-9.55
0.8960000000000007,-4.25,-9.56
0.9000000000000007,-4.24,-9.58
0.9040000000000007,-4.21,-9.57
0.9080000000000007,-4.22,-9.58
0.9120000000000007,-4.22,-9.55
0.9160000000000007,-4.2,-9.53
0.9200000000000007,-4.22,-9.49
0.9240000000000007,-4.23,-9.49
0.9280000000000007,-4.24,-9.53
0.9320000000000007,-4.21,-9.5
0.9360000000000007,-4.22,-9.48
0.9400000000000007,-4.22,-9.5
0.9440000000000007,-4.2,-9.49
0.9480000000000007,-4.19,-9.45
0.9520000000000007,-4.2,-9.45
0.9560000000000007,-4.22,-9.45
0.9600000000000007,-4.24,-9.44
0.9640000000000007,-4.26,-9.47
0.9680000000000007,-4.21,-9.45
0.9720000000000008,-4.21,-9.47
0.9760000000000008,-4.17,-9.5
0.9800000000000008,-4.14,-9.49
0.9840000000000008,-4.13,-9.49
0.9880000000000008,-4.13,-9.5
0.9920000000000008,-4.16,-9.51
0.9960000000000008,-4.13,-9.52
1.0000000000000007,-4.13,-9.52
1.0040000000000007,-4.13,-9.55
1.0080000000000007,-4.14,-9.55
1.0120000000000007,-4.16,-9.55
1.0160000000000007,-4.14,-9.57
1.0200000000000007,-4.15,-9.6
1.0240000000000007,-4.19,-9.61
1.0280000000000007,-4.21,-9.59
1.0320000000000007,-4.15,-9.58
1.0360000000000007,-4.13,-9.59
1.0400000000000007,-4.14,-9.59
1.0440000000000007,-4.12,-9.58
1.0480000000000007,-4.12,-9.63
1.0520000000000007,-4.13,-9.63
1.0560000000000007,-4.1,-9.64
1.0600000000000007,-4.09,-9.64
1.0640000000000007,-4.12,-9.64
1.0680000000000007,-4.13,-9.64
1.0720000000000007,-4.15,-9.64
1.0760000000000007,-4.15,-9.64
1.0800000000000007,-4.15,-9.63
1.0840000000000007,-4.15,-9.64
1.0880000000000007,-4.15,-9.65
1.0920000000000007,-4.16,-9.63
1.0960000000000008,-4.19,-9.61
1.1000000000000008,-4.19,-9.56
1.1040000000000008,-4.17,-9.56
1.1080000000000008,-4.21,-9.53
1.1120000000000008,-4.23,-9.51
1.1160000000000008,-4.2,-9.5
1.1200000000000008,-4.2,-9.47
1.1240000000000008,-4.2,-9.5
1.1280000000000008,-4.21,-9.5
1.1320000000000008,-4.24,-9.48
1.1360000000000008,-4.19,-9.46
1.1400000000000008,-4.18,-9.46
1.1440000000000008,-4.17,-9.47
1.1480000000000008,-4.19,-9.48
1.1520000000000008,-4.16,-9.45
1.1560000000000008,-4.16,-9.46
1.1600000000000008,-4.18,-9.49
1.1640000000000008,-4.18,-9.49
1.1680000000000008,-4.19,-9.49
1.1720000000000008,-4.2,-9.48
1.1760000000000008,-4.21,-9.49
1.1800000000000008,-4.22,-9.49
1.1840000000000008,-4.18,-9.49
1.1880000000000008,-4.19,-9.5
1.1920000000000008,-4.2,-9.5
1.1960000000000008,-4.2,-9.53
1.2000000000000008,-4.23,-9.47
1.2040000000000008,-4.23,-9.5
1.2080000000000009,-4.23,-9.52
1.2120000000000009,-4.26,-9.55
1.2160000000000009,-4.24,-9.52
1.2200000000000009,-4.21,-9.54
1.2240000000000009,-4.2,-9.56
1.2280000000000009,-4.19,-9.56
1.2320000000000009,-4.21,-9.54
1.2360000000000009,-4.21,-9.53
1.2400000000000009,-4.23,-9.56
1.2440000000000009,-4.23,-9.58
1.2480000000000009,-4.2,-9.52
1.252000000000001,-4.17,-9.53
1.256000000000001,-4.16,-9.57
1.260000000000001,-4.2,-9.54
1.264000000000001,-4.21,-9.54
1.268000000000001,-4.18,-9.54
1.272000000000001,-4.17,-9.56
1.276000000000001,-4.19,-9.54
1.280000000000001,-4.18,-9.5
1.284000000000001,-4.19,-9.47
1.288000000000001,-4.21,-9.44
1.292000000000001,-4.22,-9.44
1.296000000000001,-4.2,-9.42
