Tiempo,Setpoint,RawYaw,AdjustedYaw,ServoAngle
3.856000000000003,0.0,136.66,0.36,88.0
3.860000000000003,0.0,136.66,0.36,88.0
3.864000000000003,0.0,136.66,0.36,88.0
3.868000000000003,0.0,136.66,0.36,88.0
3.872000000000003,0.0,136.66,0.36,88.0
3.876000000000003,0.0,136.66,0.36,88.0
3.880000000000003,0.0,136.66,0.36,88.0
3.884000000000003,0.0,136.66,0.36,88.0
3.888000000000003,0.0,136.66,0.36,88.0
3.892000000000003,0.0,136.66,0.36,88.0
3.896000000000003,0.0,136.66,0.36,88.0
3.900000000000003,0.0,136.66,0.36,88.0
3.904000000000003,0.0,136.66,0.36,88.0
3.908000000000003,0.0,136.66,0.36,88.0
3.912000000000003,0.0,136.66,0.36,88.0
3.916000000000003,0.0,136.66,0.36,88.0
3.920000000000003,0.0,136.66,0.36,88.0
3.924000000000003,0.0,136.66,0.36,88.0
3.928000000000003,0.0,136.66,0.37,88.0
3.932000000000003,0.0,136.66,0.37,88.0
3.936000000000003,0.0,136.66,0.37,88.0
3.940000000000003,0.0,136.66,0.36,88.0
3.944000000000003,0.0,136.67,0.37,88.0
3.948000000000003,0.0,136.67,0.37,88.0
3.952000000000003,0.0,136.67,0.37,88.0
3.956000000000003,0.0,136.67,0.37,88.0
3.960000000000003,0.0,136.67,0.37,88.0
3.964000000000003,0.0,136.67,0.37,88.0
3.968000000000003,0.0,136.67,0.37,88.0
3.972000000000003,0.0,136.67,0.37,88.0
3.976000000000003,0.0,136.67,0.37,88.0
3.980000000000003,0.0,136.67,0.37,88.0
3.984000000000003,0.0,136.67,0.37,88.0
3.988000000000003,0.0,136.67,0.37,88.0
3.992000000000003,0.0,136.67,0.37,88.0
3.996000000000003,0.0,136.67,0.37,88.0
4.000000000000003,0.0,136.67,0.37,88.0
4.004000000000002,0.0,136.67,0.37,88.0
4.008000000000002,0.0,136.67,0.37,88.0
4.012000000000001,0.0,136.67,0.37,88.0
4.016000000000001,0.0,136.67,0.37,88.0
4.0200000000000005,0.0,136.67,0.37,88.0
4.024,0.0,136.67,0.37,88.0
4.028,0.0,136.67,0.37,88.0
4.031999999999999,0.0,136.67,0.37,88.0
4.035999999999999,0.0,136.67,0.37,88.0
4.039999999999998,0.0,136.67,0.37,88.0
4.043999999999998,0.0,136.67,0.37,88.0
4.047999999999997,0.0,136.67,0.37,88.0
4.051999999999997,0.0,136.67,0.37,88.0
4.0559999999999965,0.0,136.67,0.37,88.0
4.059999999999996,0.0,136.67,0.37,88.0
4.063999999999996,0.0,136.67,0.37,88.0
4.067999999999995,0.0,136.67,0.37,88.0
4.071999999999995,0.0,136.67,0.37,88.0
4.075999999999994,0.0,136.67,0.37,88.0
4.079999999999994,0.0,136.67,0.37,88.0
4.083999999999993,0.0,136.67,0.37,88.0
4.087999999999993,0.0,136.67,0.37,88.0
4.0919999999999925,0.0,136.67,0.37,88.0
4.095999999999992,0.0,136.67,0.37,88.0
4.099999999999992,0.0,136.67,0.37,88.0
4.103999999999991,0.0,136.67,0.37,88.0
4.107999999999991,0.0,136.67,0.37,88.0
4.11199999999999,0.0,136.67,0.37,88.0
4.11599999999999,0.0,136.67,0.37,88.0
4.1199999999999894,0.0,136.67,0.37,88.0
4.123999999999989,0.0,136.67,0.37,88.0
4.127999999999989,0.0,136.67,0.37,88.0
4.131999999999988,0.0,136.67,0.37,88.0
4.135999999999988,0.0,136.67,0.37,88.0
4.139999999999987,0.0,136.67,0.37,88.0
4.143999999999987,0.0,136.67,0.37,88.0
4.147999999999986,0.0,136.67,0.37,88.0
4.151999999999986,0.0,136.67,0.37,88.0
4.1559999999999855,0.0,136.67,0.37,88.0
4.159999999999985,0.0,136.67,0.37,88.0
4.163999999999985,0.0,136.67,0.37,88.0
4.167999999999984,0.0,136.67,0.37,88.0
4.171999999999984,0.0,136.67,0.37,88.0
4.175999999999983,0.0,136.67,0.37,88.0
4.179999999999983,0.0,136.67,0.37,88.0
4.183999999999982,0.0,136.67,0.37,88.0
4.187999999999982,0.0,136.67,0.37,88.0
4.1919999999999815,0.0,136.67,0.37,88.0
4.195999999999981,0.0,136.67,0.37,88.0
4.199999999999981,0.0,136.67,0.37,88.0
4.20399999999998,0.0,136.67,0.37,88.0
4.20799999999998,0.0,136.67,0.37,88.0
4.211999999999979,0.0,136.67,0.37,88.0
4.215999999999979,0.0,136.67,0.37,88.0
4.219999999999978,0.0,136.67,0.37,88.0
4.223999999999978,0.0,136.67,0.37,88.0
