Tiempo,kalmanPitch,kalmanRoll,kalmanYaw,ax_inertial,ay_inertial,az_inertial,vx,vy,vz,px,py,pz
0.02,11.88,0.15,152.54,-0.74,2.74,9.31,-344.88,1140.05,4619.26,-100878.05,330815.78,1188376.37
0.04,11.85,0.19,152.58,-0.77,2.73,9.31,-344.92,1140.18,4619.73,-100895.29,330872.78,1188607.37
0.06,12.26,-0.32,152.58,-0.61,2.75,9.37,-344.95,1140.32,4620.2,-100912.54,330929.81,1188838.37
0.08,12.51,-0.62,150.76,-0.66,2.73,9.37,-344.98,1140.46,4620.66,-100929.79,330986.84,1189069.37
0.1,12.67,-0.81,150.76,-0.68,2.72,9.37,-345.02,1140.59,4621.13,-100947.04,331043.88,1189300.37
0.12000000000000001,12.76,-0.93,150.76,-0.7,2.71,9.37,-345.05,1140.73,4621.6,-100964.29,331100.91,1189531.5
0.14,12.39,-0.56,150.76,-0.87,2.65,9.33,-345.1,1140.86,4622.07,-100981.55,331157.94,1189762.62
0.16,12.16,-0.34,150.76,-0.81,2.67,9.33,-345.14,1140.99,4622.53,-100998.8,331215.0,1189993.75
0.18,12.01,-0.21,150.76,-0.78,2.68,9.33,-345.18,1141.13,4623.0,-101016.06,331272.06,1190224.87
0.19999999999999998,11.93,-0.13,150.76,-0.76,2.68,9.33,-345.21,1141.26,4623.47,-101033.32,331329.13,1190456.0
0.21999999999999997,12.22,-0.34,150.76,-0.65,2.75,9.35,-345.25,1141.4,4623.94,-101050.59,331386.19,1190687.25
0.23999999999999996,12.4,-0.47,151.17,-0.69,2.75,9.35,-345.28,1141.54,4624.4,-101067.85,331443.25,1190918.5
0.25999999999999995,12.51,-0.55,150.26,-0.7,2.75,9.35,-345.32,1141.67,4624.87,-101085.12,331500.34,1191149.75
0.27999999999999997,12.31,-0.51,150.26,-0.75,2.66,9.35,-345.35,1141.81,4625.34,-101102.38,331557.44,1191381.0
0.3,12.2,-0.49,150.26,-0.73,2.65,9.35,-345.39,1141.94,4625.8,-101119.65,331614.53,1191612.25
0.32,12.3,-0.38,150.26,-0.72,2.76,9.34,-345.43,1142.08,4626.27,-101136.92,331671.63,1191843.62
0.34,12.35,-0.31,150.26,-0.72,2.78,9.33,-345.46,1142.22,4626.74,-101154.2,331728.75,1192075.0
0.36000000000000004,12.47,-0.44,150.26,-0.67,2.76,9.35,-345.5,1142.35,4627.21,-101171.47,331785.88,1192306.37
0.38000000000000006,12.54,-0.51,150.26,-0.68,2.76,9.35,-345.53,1142.49,4627.67,-101188.74,331843.0,1192537.75
0.4000000000000001,12.5,-0.56,150.26,-0.7,2.72,9.35,-345.56,1142.63,4628.14,-101206.02,331900.13,1192769.12
0.4200000000000001,12.47,-0.58,152.54,-0.74,2.7,9.35,-345.6,1142.76,4628.61,-101223.3,331957.25,1193000.5
0.4400000000000001,12.28,-0.51,152.54,-0.8,2.64,9.35,-345.64,1142.89,4629.07,-101240.59,332014.41,1193232.0
0.46000000000000013,12.17,-0.47,148.63,-0.73,2.65,9.35,-345.68,1143.03,4629.54,-101257.87,332071.56,1193463.5
0.48000000000000015,12.1,-0.44,148.63,-0.68,2.66,9.35,-345.71,1143.16,4630.01,-101275.16,332128.72,1193695.0
0.5000000000000001,12.07,-0.43,148.63,-0.65,2.66,9.35,-345.74,1143.29,4630.48,-101292.45,332185.88,1193926.5
0.5200000000000001,12.3,-0.43,148.63,-0.61,2.79,9.34,-345.78,1143.43,4630.94,-101309.73,332243.03,1194158.0
0.5400000000000001,12.21,-0.51,148.63,-0.62,2.65,9.32,-345.81,1143.56,4631.41,-101327.02,332300.22,1194389.62
0.5600000000000002,12.15,-0.59,148.63,-0.61,2.63,9.33,-345.84,1143.7,4631.88,-101344.31,332357.41,1194621.25
0.5800000000000002,12.11,-0.61,148.63,-0.61,2.63,9.33,-345.87,1143.83,4632.34,-101361.61,332414.59,1194852.87
0.6000000000000002,12.33,-0.53,148.63,-0.61,2.78,9.35,-345.9,1143.97,4632.81,-101378.91,332471.78,1195084.5
0.6200000000000002,12.46,-0.49,149.73,-0.64,2.79,9.34,-345.93,1144.11,4633.28,-101396.2,332529.0,1195316.12
0.6400000000000002,12.54,-0.46,150.76,-0.69,2.79,9.34,-345.96,1144.25,4633.74,-101413.5,332586.22,1195547.75
0.6600000000000003,12.59,-0.44,150.76,-0.71,2.79,9.34,-346.0,1144.39,4634.21,-101430.8,332643.44,1195779.5
0.6800000000000003,12.45,-0.34,150.76,-0.76,2.75,9.33,-346.04,1144.52,4634.68,-101448.1,332700.66,1196011.25
0.7000000000000003,12.45,-0.55,150.76,-0.67,2.69,9.36,-346.07,1144.66,4635.15,-101465.41,332757.88,1196243.0
0.7200000000000003,12.46,-0.69,150.76,-0.69,2.67,9.36,-346.11,1144.79,4635.61,-101482.71,332815.13,1196474.75
0.7400000000000003,12.46,-0.78,150.76,-0.7,2.66,9.37,-346.14,1144.92,4636.08,-101500.02,332872.38,1196706.5
0.7600000000000003,12.45,-0.83,150.76,-0.71,2.65,9.37,-346.18,1145.06,4636.55,-101517.33,332929.63,1196938.37
0.7800000000000004,12.45,-0.85,150.76,-0.71,2.65,9.37,-346.21,1145.19,4637.02,-101534.64,332986.88,1197170.25
0.8000000000000004,12.45,-0.87,152.07,-0.73,2.64,9.37,-346.25,1145.32,4637.49,-101551.95,333044.16,1197402.12
0.8200000000000004,12.53,-0.61,152.07,-0.82,2.77,9.33,-346.29,1145.46,4637.95,-101569.27,333101.44,1197634.0
0.8400000000000004,12.58,-0.45,150.26,-0.79,2.8,9.33,-346.33,1145.6,4638.42,-101586.59,333158.72,1197865.87
0.8600000000000004,12.62,-0.36,150.26,-0.77,2.82,9.32,-346.37,1145.74,4638.89,-101603.91,333216.0,1198097.87
0.8800000000000004,12.64,-0.3,150.26,-0.75,2.83,9.32,-346.4,1145.88,4639.35,-101621.23,333273.28,1198329.87
0.9000000000000005,12.65,-0.44,150.26,-0.7,2.78,9.34,-346.44,1146.02,4639.82,-101638.55,333330.59,1198561.87
0.9200000000000005,12.59,-0.26,150.26,-0.78,2.82,9.27,-346.48,1146.16,4640.28,-101655.87,333387.91,1198793.87
0.9400000000000005,12.55,-0.15,150.26,-0.76,2.83,9.27,-346.52,1146.3,4640.75,-101673.2,333445.22,1199025.87
0.9600000000000005,12.53,-0.09,150.26,-0.75,2.84,9.27,-346.55,1146.44,4641.21,-101690.52,333502.53,1199257.87
0.9800000000000005,12.49,-0.31,150.26,-0.68,2.75,9.34,-346.59,1146.58,4641.68,-101707.85,333559.88,1199490.0
1.0000000000000004,12.64,-0.62,150.26,-0.62,2.75,9.37,-346.62,1146.72,4642.15,-101725.18,333617.22,1199722.12
1.0200000000000005,12.74,-0.81,151.65,-0.68,2.72,9.37,-346.65,1146.86,4642.61,-101742.52,333674.56,1199954.25
1.0400000000000005,12.79,-0.93,150.12,-0.68,2.72,9.37,-346.69,1146.99,4643.08,-101759.85,333731.91,1200186.37
1.0600000000000005,12.83,-1.0,150.12,-0.69,2.71,9.37,-346.72,1147.13,4643.55,-101777.19,333789.25,1200418.5
1.0800000000000005,12.68,-0.69,150.12,-0.8,2.75,9.33,-346.76,1147.26,4644.02,-101794.52,333846.63,1200650.75
1.1000000000000005,12.58,-0.51,150.12,-0.77,2.77,9.33,-346.8,1147.4,4644.49,-101811.87,333904.0,1200883.0
1.1200000000000006,12.53,-0.39,150.12,-0.75,2.78,9.33,-346.84,1147.54,4644.95,-101829.21,333961.38,1201115.25
1.1400000000000006,12.49,-0.32,150.12,-0.74,2.79,9.33,-346.88,1147.68,4645.42,-101846.55,334018.75,1201347.5
1.1600000000000006,12.48,-0.27,150.12,-0.73,2.79,9.32,-346.91,1147.82,4645.88,-101863.9,334076.16,1201579.75
1.1800000000000006,12.46,-0.25,150.02,-0.72,2.8,9.32,-346.95,1147.96,4646.35,-101881.24,334133.56,1201812.12
1.2000000000000006,12.46,-0.23,147.46,-0.67,2.81,9.32,-346.98,1148.1,4646.82,-101898.59,334190.97,1202044.5
1.2200000000000006,12.45,-0.22,151.59,-0.72,2.8,9.32,-347.02,1148.24,4647.28,-101915.95,334248.38,1202276.87
1.2400000000000007,12.45,-0.21,154.84,-0.81,2.78,9.32,-347.06,1148.38,4647.75,-101933.3,334305.78,1202509.25
1.2600000000000007,12.45,-0.21,154.84,-0.86,2.76,9.32,-347.1,1148.52,4648.22,-101950.65,334363.22,1202741.62
1.2800000000000007,12.45,-0.21,154.84,-0.89,2.75,9.32,-347.15,1148.66,4648.68,-101968.01,334420.66,1202974.0
1.3000000000000007,12.45,-0.38,154.84,-0.86,2.69,9.35,-347.19,1148.79,4649.15,-101985.37,334478.09,1203206.5
1.3200000000000007,12.45,-0.5,154.84,-0.88,2.66,9.35,-347.23,1148.92,4649.62,-102002.73,334535.53,1203439.0
1.3400000000000007,12.44,-0.56,154.84,-0.89,2.65,9.35,-347.28,1149.06,4650.08,-102020.09,334592.97,1203671.5
1.3600000000000008,12.53,-0.51,154.84,-0.92,2.71,9.34,-347.32,1149.19,4650.55,-102037.46,334650.44,1203904.0
1.3800000000000008,12.49,-0.39,154.84,-0.96,2.71,9.33,-347.37,1149.33,4651.02,-102054.83,334707.91,1204136.5
1.4000000000000008,12.47,-0.32,149.73,-0.86,2.75,9.33,-347.41,1149.46,4651.48,-102072.2,334765.38,1204369.12
1.4200000000000008,12.46,-0.28,151.17,-0.82,2.76,9.33,-347.46,1149.6,4651.95,-102089.57,334822.84,1204601.75
1.4400000000000008,12.45,-0.25,148.05,-0.74,2.79,9.33,-347.49,1149.74,4652.42,-102106.95,334880.34,1204834.37
1.4600000000000009,12.44,-0.41,148.05,-0.65,2.74,9.35,-347.53,1149.88,4652.88,-102124.32,334937.84,1205067.0
1.4800000000000009,12.44,-0.5,148.05,-0.63,2.74,9.35,-347.56,1150.02,4653.35,-102141.7,334995.34,1205299.62
1.5000000000000009,12.45,-0.57,148.05,-0.61,2.73,9.35,-347.59,1150.15,4653.82,-102159.08,335052.84,1205532.37
1.520000000000001,12.45,-0.52,148.05,-0.63,2.76,9.34,-347.62,1150.29,4654.29,-102176.46,335110.34,1205765.12
1.540000000000001,12.45,-0.5,148.05,-0.62,2.76,9.34,-347.65,1150.43,4654.75,-102193.84,335167.88,1205997.87
1.560000000000001,12.45,-0.48,148.05,-0.62,2.77,9.34,-347.68,1150.57,4655.22,-102211.23,335225.41,1206230.62
1.580000000000001,12.37,-0.38,148.05,-0.65,2.76,9.33,-347.71,1150.71,4655.69,-102228.61,335282.94,1206463.37
1.600000000000001,12.49,-0.41,148.05,-0.59,2.81,9.34,-347.74,1150.85,4656.15,-102246.0,335340.47,1206696.12
1.620000000000001,12.56,-0.43,151.65,-0.67,2.8,9.34,-347.78,1150.99,4656.62,-102263.39,335398.03,1206929.0
1.640000000000001,12.61,-0.44,151.65,-0.72,2.79,9.33,-347.81,1151.13,4657.09,-102280.78,335455.59,1207161.87
1.660000000000001,12.63,-0.53,151.65,-0.73,2.76,9.35,-347.85,1151.26,4657.56,-102298.17,335513.16,1207394.75
1.680000000000001,12.56,-0.5,151.65,-0.78,2.74,9.34,-347.89,1151.4,4658.02,-102315.56,335570.72,1207627.62
1.700000000000001,12.51,-0.46,151.65,-0.78,2.74,9.34,-347.93,1151.54,4658.49,-102332.96,335628.28,1207860.5
1.720000000000001,12.49,-0.45,151.65,-0.78,2.73,9.34,-347.97,1151.67,4658.96,-102350.36,335685.88,1208093.5
1.740000000000001,12.47,-0.44,151.65,-0.78,2.73,9.34,-348.0,1151.81,4659.42,-102367.76,335743.47,1208326.5
1.7600000000000011,12.2,-0.35,151.65,-0.82,2.64,9.34,-348.05,1151.94,4659.89,-102385.16,335801.06,1208559.5
1.7800000000000011,12.04,-0.3,148.42,-0.74,2.65,9.34,-348.08,1152.08,4660.36,-102402.56,335858.66,1208792.5
1.8000000000000012,11.94,-0.26,149.58,-0.71,2.65,9.34,-348.12,1152.21,4660.82,-102419.97,335916.28,1209025.5
1.8200000000000012,11.88,-0.24,149.73,-0.69,2.65,9.34,-348.15,1152.34,4661.29,-102437.38,335973.91,1209258.62
1.8400000000000012,11.84,-0.23,149.73,-0.68,2.65,9.34,-348.19,1152.47,4661.76,-102454.78,336031.53,1209491.75
1.8600000000000012,11.99,-0.31,149.73,-0.64,2.7,9.35,-348.22,1152.61,4662.23,-102472.2,336089.16,1209724.87
