Tiempo,kalmanPitch,kalmanRoll,kalmanYaw,ax_inertial,ay_inertial,az_inertial,vx,vy,vz,px,py,pz
1.720000000000001,9.05,-0.65,151.17,-0.57,1.91,9.52,-203.97,660.53,2220.88,-29196.38,97816.85,269308.38
1.740000000000001,9.05,-0.66,151.17,-0.56,1.91,9.52,-204.0,660.62,2221.36,-29206.57,97849.88,269419.44
1.7600000000000011,9.05,-0.75,151.17,-0.53,1.89,9.53,-204.03,660.72,2221.84,-29216.78,97882.92,269530.53
1.7800000000000011,9.14,-0.63,151.17,-0.57,1.98,9.52,-204.06,660.82,2222.31,-29226.98,97915.96,269641.66
1.8000000000000012,9.19,-0.55,151.17,-0.57,2.0,9.51,-204.09,660.92,2222.79,-29237.18,97949.01,269752.78
1.8200000000000012,9.21,-0.5,151.17,-0.57,2.01,9.51,-204.11,661.02,2223.26,-29247.39,97982.06,269863.94
1.8400000000000012,8.97,-0.47,151.17,-0.59,1.89,9.51,-204.14,661.11,2223.74,-29257.6,98015.12,269975.13
1.8600000000000012,8.82,-0.46,152.58,-0.58,1.88,9.52,-204.17,661.21,2224.22,-29267.8,98048.18,270086.34
1.8800000000000012,8.73,-0.44,149.72,-0.54,1.88,9.52,-204.2,661.3,2224.69,-29278.01,98081.24,270197.59
1.9000000000000012,8.67,-0.44,149.72,-0.51,1.88,9.52,-204.22,661.39,2225.17,-29288.22,98114.31,270308.84
1.9200000000000013,8.9,-0.52,149.72,-0.46,1.97,9.52,-204.25,661.49,2225.64,-29298.44,98147.39,270420.13
1.9400000000000013,8.95,-0.48,149.72,-0.5,1.97,9.52,-204.27,661.59,2226.12,-29308.65,98180.47,270531.44
1.9600000000000013,8.98,-0.46,149.72,-0.5,1.97,9.51,-204.3,661.69,2226.6,-29318.87,98213.55,270642.78
1.9800000000000013,9.01,-0.45,149.72,-0.5,1.98,9.51,-204.32,661.79,2227.07,-29329.08,98246.64,270754.13
2.0000000000000013,9.03,-0.45,149.72,-0.51,1.98,9.51,-204.35,661.89,2227.55,-29339.3,98279.73,270865.5
2.0200000000000014,9.04,-0.45,149.72,-0.51,1.98,9.51,-204.37,661.99,2228.02,-29349.52,98312.84,270976.91
2.0400000000000014,9.04,-0.45,151.17,-0.53,1.98,9.51,-204.4,662.08,2228.5,-29359.74,98345.94,271088.34
2.0600000000000014,9.04,-0.45,151.17,-0.54,1.97,9.51,-204.43,662.18,2228.97,-29369.96,98379.05,271199.78
2.0800000000000014,9.05,-0.45,152.57,-0.56,1.97,9.51,-204.46,662.28,2229.45,-29380.18,98412.16,271311.25
2.1000000000000014,9.05,-0.45,152.57,-0.58,1.96,9.51,-204.48,662.38,2229.92,-29390.41,98445.28,271422.75
2.1200000000000014,9.04,-0.45,152.57,-0.59,1.96,9.51,-204.51,662.48,2230.4,-29400.63,98478.41,271534.28
2.1400000000000015,9.04,-0.54,152.57,-0.57,1.93,9.52,-204.54,662.57,2230.88,-29410.86,98511.53,271645.81
2.1600000000000015,9.04,-0.59,152.57,-0.58,1.92,9.52,-204.57,662.67,2231.35,-29421.09,98544.66,271757.38
2.1800000000000015,9.04,-0.63,152.57,-0.58,1.91,9.52,-204.6,662.77,2231.83,-29431.32,98577.8,271868.97
2.2000000000000015,9.04,-0.64,152.57,-0.58,1.91,9.52,-204.63,662.86,2232.3,-29441.55,98610.95,271980.59
2.2200000000000015,9.04,-0.65,152.57,-0.59,1.91,9.52,-204.66,662.96,2232.78,-29451.78,98644.09,272092.22
2.2400000000000015,9.04,-0.66,152.57,-0.59,1.91,9.52,-204.69,663.05,2233.26,-29462.02,98677.25,272203.88
2.2600000000000016,9.04,-0.67,151.65,-0.58,1.91,9.52,-204.72,663.15,2233.73,-29472.25,98710.41,272315.56
2.2800000000000016,9.04,-0.67,150.07,-0.55,1.92,9.52,-204.74,663.24,2234.21,-29482.49,98743.57,272427.28
2.3000000000000016,9.04,-0.67,150.07,-0.53,1.92,9.52,-204.77,663.34,2234.69,-29492.73,98776.73,272539.0
2.3200000000000016,9.13,-0.67,150.07,-0.51,1.96,9.52,-204.8,663.44,2235.16,-29502.97,98809.91,272650.75
2.3400000000000016,9.19,-0.66,150.07,-0.52,1.97,9.52,-204.82,663.54,2235.64,-29513.21,98843.09,272762.53
2.3600000000000017,9.21,-0.66,150.07,-0.52,1.97,9.52,-204.85,663.63,2236.11,-29523.45,98876.27,272874.34
2.3800000000000017,9.14,-0.66,150.07,-0.52,1.94,9.52,-204.87,663.73,2236.59,-29533.7,98909.45,272986.19
2.4000000000000017,9.11,-0.66,150.07,-0.52,1.93,9.52,-204.9,663.83,2237.07,-29543.94,98942.64,273098.03
2.4200000000000017,9.08,-0.66,154.35,-0.57,1.92,9.52,-204.93,663.92,2237.54,-29554.19,98975.84,273209.91
2.4400000000000017,9.07,-0.66,150.93,-0.55,1.92,9.52,-204.96,664.02,2238.02,-29564.43,99009.04,273321.81
2.4600000000000017,9.06,-0.66,157.41,-0.63,1.89,9.52,-204.99,664.11,2238.49,-29574.68,99042.24,273433.75
2.4800000000000018,9.05,-0.66,157.41,-0.68,1.88,9.52,-205.02,664.21,2238.97,-29584.94,99075.45,273545.69
2.5000000000000018,8.96,-0.66,157.41,-0.71,1.83,9.53,-205.06,664.3,2239.45,-29595.19,99108.67,273657.66
2.520000000000002,8.91,-0.66,157.41,-0.71,1.82,9.53,-205.09,664.39,2239.92,-29605.44,99141.89,273769.66
2.540000000000002,8.96,-0.66,157.41,-0.72,1.85,9.53,-205.13,664.48,2240.4,-29615.7,99175.12,273881.69
2.560000000000002,8.99,-0.67,157.41,-0.73,1.85,9.53,-205.16,664.57,2240.88,-29625.96,99208.34,273993.72
2.580000000000002,9.02,-0.66,157.41,-0.74,1.85,9.52,-205.2,664.67,2241.35,-29636.21,99241.58,274105.78
2.600000000000002,9.12,-0.65,157.41,-0.74,1.89,9.52,-205.24,664.76,2241.83,-29646.48,99274.81,274217.88
2.620000000000002,9.27,-0.65,157.41,-0.75,1.94,9.52,-205.28,664.86,2242.3,-29656.74,99308.05,274330.0
2.640000000000002,9.36,-0.64,154.35,-0.72,1.96,9.52,-205.31,664.96,2242.78,-29667.01,99341.3,274442.13
2.660000000000002,9.41,-0.64,153.88,-0.7,1.97,9.52,-205.35,665.06,2243.26,-29677.27,99374.55,274554.28
2.680000000000002,9.45,-0.64,152.54,-0.67,1.99,9.51,-205.38,665.15,2243.73,-29687.54,99407.81,274666.47
2.700000000000002,9.47,-0.64,152.54,-0.65,2.0,9.51,-205.41,665.25,2244.21,-29697.81,99441.08,274778.69
2.720000000000002,9.48,-0.66,152.54,-0.64,2.0,9.51,-205.44,665.35,2244.68,-29708.09,99474.34,274890.91
2.740000000000002,9.48,-0.67,152.54,-0.63,2.0,9.51,-205.48,665.45,2245.16,-29718.36,99507.62,275003.16
2.760000000000002,9.4,-0.67,152.54,-0.63,1.96,9.52,-205.51,665.55,2245.63,-29728.63,99540.9,275115.44
2.780000000000002,9.35,-0.67,152.54,-0.62,1.96,9.52,-205.54,665.65,2246.11,-29738.91,99574.18,275227.75
2.800000000000002,9.31,-0.66,152.54,-0.61,1.96,9.52,-205.57,665.75,2246.59,-29749.19,99607.47,275340.09
2.820000000000002,9.2,-0.65,152.54,-0.61,1.92,9.52,-205.6,665.84,2247.06,-29759.47,99640.76,275452.44
2.840000000000002,9.14,-0.65,152.54,-0.6,1.91,9.52,-205.63,665.94,2247.54,-29769.75,99674.05,275564.81
2.860000000000002,9.1,-0.65,148.63,-0.54,1.93,9.52,-205.66,666.04,2248.01,-29780.04,99707.36,275677.22
2.880000000000002,9.07,-0.64,148.63,-0.51,1.93,9.52,-205.68,666.13,2248.49,-29790.32,99740.66,275789.66
2.900000000000002,9.06,-0.64,148.63,-0.49,1.94,9.52,-205.71,666.23,2248.97,-29800.6,99773.98,275902.09
2.920000000000002,9.05,-0.55,148.63,-0.5,1.97,9.52,-205.73,666.33,2249.44,-29810.89,99807.3,276014.56
2.940000000000002,9.04,-0.5,148.63,-0.48,1.98,9.51,-205.76,666.43,2249.92,-29821.18,99840.62,276127.06
2.960000000000002,9.04,-0.47,148.63,-0.48,1.99,9.51,-205.78,666.53,2250.39,-29831.47,99873.95,276239.59
2.980000000000002,9.04,-0.54,148.63,-0.45,1.96,9.52,-205.8,666.63,2250.87,-29841.76,99907.27,276352.13
3.000000000000002,9.13,-0.76,148.63,-0.39,1.93,9.54,-205.82,666.72,2251.35,-29852.05,99940.61,276464.69
3.0200000000000022,9.18,-0.89,154.31,-0.49,1.9,9.54,-205.85,666.82,2251.82,-29862.34,99973.95,276577.28
3.0400000000000023,9.22,-0.97,151.17,-0.5,1.89,9.54,-205.87,666.91,2252.3,-29872.63,100007.3,276689.91
3.0600000000000023,9.24,-1.02,155.2,-0.56,1.87,9.54,-205.9,667.0,2252.78,-29882.93,100040.65,276802.53
3.0800000000000023,9.25,-1.05,155.2,-0.6,1.85,9.54,-205.93,667.1,2253.25,-29893.23,100074.0,276915.19
3.1000000000000023,9.17,-0.89,155.2,-0.68,1.86,9.53,-205.96,667.19,2253.73,-29903.53,100107.36,277027.88
3.1200000000000023,9.12,-0.81,155.2,-0.68,1.87,9.53,-206.0,667.28,2254.21,-29913.83,100140.73,277140.59
3.1400000000000023,9.0,-0.94,155.2,-0.63,1.77,9.54,-206.03,667.37,2254.68,-29924.13,100174.09,277253.31
3.1600000000000024,8.93,-1.01,155.2,-0.62,1.75,9.55,-206.06,667.46,2255.16,-29934.43,100207.47,277366.06
3.1800000000000024,8.89,-1.05,153.88,-0.61,1.75,9.55,-206.09,667.55,2255.64,-29944.73,100240.84,277478.84
3.2000000000000024,8.87,-1.08,154.84,-0.61,1.74,9.55,-206.12,667.63,2256.12,-29955.04,100274.23,277591.66
3.2200000000000024,8.94,-0.83,154.84,-0.69,1.86,9.52,-206.15,667.73,2256.59,-29965.35,100307.61,277704.5
3.2400000000000024,8.98,-0.68,155.2,-0.69,1.89,9.52,-206.19,667.82,2257.07,-29975.66,100341.0,277817.34
3.2600000000000025,9.01,-0.59,155.2,-0.69,1.9,9.52,-206.22,667.92,2257.54,-29985.97,100374.4,277930.22
3.2800000000000025,10.55,2.95,155.2,-0.64,2.54,9.37,-206.26,668.04,2258.01,-29996.28,100407.8,278043.13
3.3000000000000025,9.33,1.87,155.2,0.32,0.88,10.01,-206.24,668.09,2258.51,-30006.59,100441.2,278156.06
3.3200000000000025,7.08,-2.2,155.2,0.37,0.09,10.04,-206.22,668.09,2259.02,-30016.9,100474.61,278269.0
3.3400000000000025,5.52,-4.58,155.2,0.44,-0.4,10.03,-206.2,668.07,2259.52,-30027.21,100508.02,278381.97
3.3600000000000025,4.63,-6.06,155.2,0.46,-0.71,10.02,-206.18,668.04,2260.02,-30037.52,100541.41,278494.97
3.3800000000000026,7.76,-5.64,155.2,0.19,1.29,9.7,-206.17,668.1,2260.5,-30047.83,100574.82,278608.0
3.4000000000000026,9.67,-5.39,152.07,-0.04,1.47,9.67,-206.17,668.17,2260.99,-30058.14,100608.23,278721.06
3.4200000000000026,10.83,-5.23,157.56,-0.23,1.58,9.65,-206.18,668.25,2261.47,-30068.45,100641.64,278834.13
3.4400000000000026,11.54,-5.14,157.56,-0.35,1.64,9.64,-206.2,668.33,2261.95,-30078.76,100675.05,278947.22
3.4600000000000026,12.68,9.12,157.56,-4.05,5.28,5.72,-206.4,668.6,2262.24,-30089.08,100708.48,279060.34
3.4800000000000026,10.82,20.43,157.56,-4.94,6.41,5.57,-206.65,668.92,2262.52,-30099.41,100741.93,279173.47
3.5000000000000027,9.54,26.88,157.56,-4.53,6.94,5.28,-206.87,669.27,2262.78,-30109.76,100775.39,279286.59
3.5200000000000027,9.22,32.68,157.56,-4.67,7.21,4.11,-207.11,669.63,2262.98,-30120.11,100808.88,279399.75
3.5400000000000027,9.14,36.55,157.56,-4.55,7.45,3.8,-207.34,670.0,2263.17,-30130.48,100842.38,279512.91
3.5600000000000027,10.89,37.32,157.56,-3.96,8.1,3.51,-207.53,670.4,2263.35,-30140.86,100875.9,279626.06
3.5800000000000027,11.96,37.79,151.55,-3.69,8.3,3.33,-207.72,670.82,2263.52,-30151.24,100909.44,279739.25
3.6000000000000028,12.76,38.73,151.55,-3.61,8.24,2.89,-207.9,671.23,2263.66,-30161.64,100943.0,279852.44
3.6200000000000028,13.24,39.3,148.28,-3.3,8.41,2.77,-208.06,671.65,2263.8,-30172.04,100976.59,279965.63
3.640000000000003,13.54,39.65,148.28,-3.11,8.51,2.7,-208.22,672.08,2263.94,-30182.45,101010.19,280078.81
3.660000000000003,15.44,45.75,148.28,-2.86,8.82,1.85,-208.36,672.52,2264.03,-30192.87,101043.81,280192.0
3.680000000000003,13.19,35.49,148.28,1.05,6.73,6.94,-208.31,672.85,2264.38,-30203.28,101077.45,280305.22
3.700000000000003,11.91,27.3,148.28,1.22,5.38,7.93,-208.25,673.12,2264.77,-30213.7,101111.11,280418.47
3.720000000000003,9.7,17.47,148.28,0.73,4.01,8.76,-208.21,673.32,2265.21,-30224.11,101144.77,280531.72
3.740000000000003,8.23,10.94,148.28,0.39,3.03,9.17,-208.19,673.47,2265.67,-30234.52,101178.45,280645.0
3.760000000000003,8.36,4.19,148.28,1.06,1.88,9.65,-208.14,673.57,2266.15,-30244.92,101212.13,280758.31
3.780000000000003,8.43,0.07,150.07,0.67,1.31,9.78,-208.11,673.63,2266.64,-30255.33,101245.8,280871.66
3.800000000000003,8.48,-2.44,152.12,0.42,0.96,9.83,-208.08,673.68,2267.13,-30265.73,101279.49,280985.0
3.820000000000003,8.51,-3.97,155.79,0.25,0.75,9.85,-208.07,673.72,2267.62,-30276.14,101313.18,281098.38
3.840000000000003,8.53,-4.9,155.79,0.16,0.61,9.86,-208.06,673.75,2268.12,-30286.54,101346.87,281211.78
3.860000000000003,7.4,-8.22,155.79,0.96,-0.93,9.62,-208.02,673.7,2268.6,-30296.94,101380.55,281325.22
3.880000000000003,7.05,-9.77,155.79,0.91,-1.18,9.6,-207.97,673.65,2269.08,-30307.34,101414.23,281438.69
3.900000000000003,6.74,-10.89,155.79,0.88,-1.36,9.57,-207.93,673.58,2269.56,-30317.73,101447.91,281552.16
3.920000000000003,6.47,-12.02,155.79,0.85,-1.55,9.55,-207.88,673.5,2270.03,-30328.13,101481.59,281665.66
3.940000000000003,6.24,-12.94,155.79,0.83,-1.7,9.52,-207.84,673.42,2270.51,-30338.52,101515.26,281779.19
3.960000000000003,6.1,-13.5,155.96,0.82,-1.79,9.51,-207.8,673.33,2270.98,-30348.91,101548.92,281892.75
3.980000000000003,5.86,-15.6,155.96,1.41,-2.47,9.4,-207.73,673.2,2271.45,-30359.3,101582.58,282006.31
4.000000000000003,5.71,-16.88,151.17,1.27,-2.71,9.35,-207.67,673.07,2271.92,-30369.68,101616.23,282119.91
4.020000000000002,5.62,-17.66,154.84,1.24,-2.82,9.32,-207.61,672.93,2272.39,-30380.06,101649.88,282233.53
4.040000000000002,5.57,-18.13,154.84,1.23,-2.89,9.3,-207.54,672.78,2272.85,-30390.44,101683.52,282347.19
4.060000000000001,5.53,-18.48,154.84,1.25,-2.97,9.33,-207.48,672.63,2273.32,-30400.81,101717.16,282460.84
4.080000000000001,5.61,-18.82,154.84,1.28,-2.97,9.26,-207.42,672.48,2273.78,-30411.19,101750.78,282574.53
4.1000000000000005,5.47,-19.82,154.84,1.25,-3.12,9.22,-207.36,672.33,2274.24,-30421.55,101784.4,282688.25
4.12,5.1,-21.44,154.84,1.25,-3.36,9.13,-207.29,672.16,2274.7,-30431.92,101818.01,282802.0
4.14,5.29,-19.94,154.84,0.4,-2.65,9.66,-207.27,672.03,2275.18,-30442.28,101851.61,282915.75
4.159999999999999,5.71,-18.07,154.84,0.11,-1.89,9.0,-207.27,671.93,2275.63,-30452.64,101885.2,283029.53
4.179999999999999,5.96,-16.93,154.0,0.14,-1.72,9.04,-207.26,671.85,2276.09,-30463.01,101918.8,283143.34
4.199999999999998,6.12,-16.24,157.17,0.19,-1.6,9.06,-207.25,671.77,2276.54,-30473.37,101952.38,283257.16
4.219999999999998,6.21,-15.82,157.17,0.22,-1.53,9.07,-207.24,671.69,2276.99,-30483.73,101985.97,283371.0
4.2399999999999975,10.11,-12.18,157.17,-0.94,1.32,10.01,-207.29,671.76,2277.49,-30494.1,102019.55,283484.88
4.259999999999997,13.02,-8.41,157.17,-1.13,2.12,9.85,-207.34,671.86,2277.99,-30504.46,102053.15,283598.78
4.279999999999997,14.36,-6.48,157.17,-1.19,2.52,9.75,-207.4,671.99,2278.47,-30514.83,102086.75,283712.72
4.299999999999996,16.57,-4.55,157.17,-1.32,3.43,8.8,-207.47,672.16,2278.91,-30525.21,102120.36,283826.66
