Tiempo,ax,ay,az,gx,gy,gz,mx,my,mz,myaw1,myaw2
0.02,4.99,-2.04,0.0,6.43,-6.16,-4.76,19.75,-16.12,38.75,46.54,39.23
0.04,4.99,-2.04,0.0,6.43,-6.16,-4.77,19.75,-16.12,38.75,46.54,39.23
0.06,4.99,-2.04,0.0,6.44,-6.15,-4.77,19.75,-16.12,38.75,46.54,39.23
0.08,4.99,-2.04,0.0,6.44,-6.14,-4.77,19.75,-16.12,38.75,46.54,39.23
0.1,4.99,-2.04,0.0,6.44,-6.14,-4.77,20.87,-16.12,36.38,44.42,37.68
0.12000000000000001,4.99,-2.04,0.0,6.45,-6.13,-4.78,19.37,-16.12,36.81,46.77,39.77
0.14,4.99,-2.04,0.0,6.45,-6.13,-4.78,19.75,-16.12,37.94,46.39,39.23
0.16,4.99,-2.04,0.0,6.45,-6.12,-4.78,21.25,-16.81,37.94,45.15,38.35
0.18,4.99,-2.04,0.0,6.46,-6.11,-4.79,21.25,-16.81,37.94,45.15,38.35
0.19999999999999998,4.99,-2.04,0.0,6.46,-6.11,-4.79,21.25,-16.81,37.94,45.15,38.35
0.21999999999999997,4.99,-2.04,0.0,6.46,-6.1,-4.79,21.25,-16.81,37.94,45.15,38.35
0.23999999999999996,4.99,-2.04,0.0,6.46,-6.11,-4.81,21.25,-16.81,37.94,45.15,38.35
0.25999999999999995,4.99,-2.04,0.0,6.47,-6.12,-4.81,21.25,-16.81,37.94,45.15,38.35
0.27999999999999997,4.99,-2.04,0.0,6.48,-6.11,-4.81,21.25,-16.81,37.94,45.15,38.35
0.3,4.99,-1.81,0.0,6.48,-6.11,-4.82,21.25,-16.81,37.94,44.94,38.35
0.32,4.99,-1.81,0.0,6.48,-6.1,-4.82,20.12,-16.81,36.38,46.32,39.88
0.34,4.99,-1.81,0.0,6.49,-6.09,-4.82,20.12,-16.81,37.56,46.52,39.88
0.36000000000000004,4.99,-1.81,0.0,6.49,-6.09,-4.82,20.12,-16.12,40.69,46.08,38.7
0.38000000000000006,4.99,-1.81,0.0,6.49,-6.08,-4.83,20.12,-16.12,40.69,46.08,38.7
0.4000000000000001,4.99,-1.81,0.0,6.5,-6.08,-4.83,20.12,-16.12,40.69,46.08,38.7
0.4200000000000001,4.99,-1.81,0.0,6.5,-6.09,-4.83,20.12,-16.12,40.69,46.08,38.7
0.4400000000000001,4.99,-2.04,0.0,6.51,-6.1,-4.84,20.12,-16.12,40.69,46.32,38.7
0.46000000000000013,4.99,-2.04,0.0,6.52,-6.11,-4.84,20.12,-16.12,40.69,46.32,38.7
0.48000000000000015,4.99,-2.04,0.0,6.52,-6.13,-4.85,20.12,-16.12,40.69,46.32,38.7
0.5000000000000001,4.99,-2.04,0.0,6.53,-6.14,-4.86,20.12,-16.12,40.69,46.32,38.7
0.5200000000000001,4.99,-2.04,0.0,6.54,-6.16,-4.86,20.12,-16.12,40.69,46.32,38.7
0.5400000000000001,4.99,-2.04,0.0,6.54,-6.17,-4.87,20.12,-16.5,36.0,46.01,39.35
0.5600000000000002,4.99,-2.04,0.0,6.55,-6.19,-4.87,19.75,-16.5,39.56,47.23,39.88
0.5800000000000002,4.99,-2.04,0.0,6.56,-6.2,-4.88,19.75,-16.5,39.56,47.23,39.88
0.6000000000000002,4.99,-2.04,0.0,6.56,-6.22,-4.89,19.75,-16.5,39.56,47.23,39.88
0.6200000000000002,4.99,-2.04,0.0,6.57,-6.23,-4.89,19.75,-16.5,39.56,47.23,39.88
0.6400000000000002,4.99,-2.04,0.0,6.57,-6.23,-4.89,19.75,-16.5,39.56,47.23,39.88
0.6600000000000003,4.99,-2.04,0.0,6.58,-6.23,-4.9,19.75,-16.5,39.56,47.23,39.88
0.6800000000000003,4.99,-2.04,0.0,6.59,-6.24,-4.9,19.75,-16.5,39.56,47.23,39.88
0.7000000000000003,4.99,-2.04,0.0,6.6,-6.24,-4.91,19.37,-16.5,36.38,47.24,40.42
0.7200000000000003,4.99,-2.04,0.0,6.6,-6.25,-4.92,19.75,-16.5,36.44,46.67,39.88
0.7400000000000003,4.99,-1.81,0.0,6.61,-6.26,-4.92,19.75,-16.5,36.44,46.45,39.88
0.7600000000000003,4.99,-1.81,0.0,6.62,-6.26,-4.93,20.12,-15.38,39.13,44.69,37.38
0.7800000000000004,4.99,-1.81,0.0,6.62,-6.27,-4.93,20.12,-15.38,39.13,44.69,37.38
0.8000000000000004,4.99,-2.04,0.0,6.63,-6.28,-4.94,20.12,-15.38,39.13,44.92,37.38
0.8200000000000004,4.99,-2.04,0.0,6.63,-6.28,-4.95,20.12,-15.38,39.13,44.92,37.38
0.8400000000000004,4.99,-2.04,0.0,6.64,-6.28,-4.95,20.12,-15.38,39.13,44.92,37.38
0.8600000000000004,4.99,-2.04,0.0,6.64,-6.29,-4.95,20.12,-15.38,39.13,44.92,37.38
0.8800000000000004,4.99,-2.04,0.0,6.65,-6.3,-4.96,20.12,-15.38,39.13,44.92,37.38
0.9000000000000005,4.99,-2.04,0.0,6.65,-6.31,-4.96,20.12,-15.38,39.13,44.92,37.38
0.9200000000000005,4.99,-2.04,0.0,6.65,-6.32,-4.96,19.37,-16.5,36.38,47.24,40.42
0.9400000000000005,4.99,-2.04,0.0,6.66,-6.33,-4.97,20.12,-16.5,37.19,46.23,39.35
0.9600000000000005,4.99,-2.04,0.0,6.66,-6.33,-4.97,20.12,-16.12,39.13,46.03,38.7
0.9800000000000005,4.99,-2.04,0.0,6.66,-6.34,-4.97,20.12,-16.12,39.13,46.03,38.7
1.0000000000000004,4.99,-1.81,0.0,6.67,-6.35,-4.97,20.12,-16.12,39.13,45.8,38.7
1.0200000000000005,4.76,-2.26,0.0,6.67,-6.36,-4.98,20.12,-16.12,39.13,46.05,38.7
1.0400000000000005,4.99,-1.81,0.0,6.67,-6.37,-4.98,20.12,-16.12,39.13,45.8,38.7
1.0600000000000005,4.99,-1.81,0.0,6.67,-6.37,-4.99,20.12,-16.12,39.13,45.8,38.7
1.0800000000000005,4.99,-1.81,0.0,6.68,-6.38,-5.0,20.12,-16.12,39.13,45.8,38.7
1.1000000000000005,4.99,-1.81,0.0,6.69,-6.38,-5.0,20.12,-16.12,39.13,45.8,38.7
1.1200000000000006,4.71,-1.79,0.0,6.7,-6.39,-5.01,20.12,-16.12,39.13,45.52,38.7
1.1400000000000006,4.71,-1.79,0.0,6.71,-6.4,-5.02,19.37,-16.5,36.0,46.69,40.42
1.1600000000000006,4.71,-1.79,0.0,6.72,-6.4,-5.02,19.75,-16.5,37.19,46.31,39.88
1.1800000000000006,4.71,-1.79,0.0,6.72,-6.41,-5.03,20.5,-17.56,39.94,47.13,40.59
1.2000000000000006,4.71,-1.79,0.0,6.73,-6.42,-5.03,20.5,-17.56,39.94,47.13,40.59
1.2200000000000006,4.71,-1.79,0.0,6.74,-6.42,-5.04,20.5,-17.56,39.94,47.13,40.59
1.2400000000000007,4.71,-1.79,0.0,6.74,-6.42,-5.04,20.5,-17.56,39.94,47.13,40.59
1.2600000000000007,4.74,-1.8,0.0,6.74,-6.43,-5.04,20.5,-17.56,39.94,47.18,40.59
1.2800000000000007,4.74,-1.8,0.0,6.75,-6.42,-5.05,20.5,-17.56,39.94,47.18,40.59
1.3000000000000007,4.74,-1.8,0.0,6.74,-6.43,-5.05,20.5,-17.56,39.94,47.18,40.59
1.3200000000000007,4.76,-2.04,0.0,6.73,-6.44,-5.05,20.5,-17.56,39.94,47.43,40.59
1.3400000000000007,4.76,-2.04,0.0,6.73,-6.45,-5.06,20.5,-17.56,39.94,47.43,40.59
1.3600000000000008,4.76,-2.04,0.0,6.72,-6.46,-5.06,20.12,-15.75,36.81,44.85,38.05
1.3800000000000008,4.76,-2.04,0.0,6.72,-6.47,-5.06,20.12,-16.81,40.31,47.02,39.88
1.4000000000000008,4.76,-2.04,0.0,6.71,-6.48,-5.07,20.12,-16.81,40.31,47.02,39.88
1.4200000000000008,4.74,-1.8,0.0,6.7,-6.49,-5.07,20.12,-16.81,40.31,46.76,39.88
1.4400000000000008,4.74,-1.8,0.0,6.71,-6.48,-5.07,20.12,-16.81,40.31,46.76,39.88
1.4600000000000009,4.74,-1.8,0.0,6.71,-6.49,-5.07,20.12,-16.81,40.31,46.76,39.88
1.4800000000000009,4.99,-1.81,0.0,6.71,-6.49,-5.07,20.12,-16.81,40.31,46.99,39.88
1.5000000000000009,4.99,-1.81,0.0,6.73,-6.5,-5.07,20.12,-16.81,40.31,46.99,39.88
1.520000000000001,4.99,-1.81,0.0,6.74,-6.5,-5.07,20.87,-16.12,37.56,44.42,37.68
1.540000000000001,4.99,-1.81,0.0,6.75,-6.51,-5.07,19.37,-17.19,36.0,47.93,41.58
1.560000000000001,4.99,-1.81,0.0,6.76,-6.52,-5.07,20.12,-16.81,37.19,46.46,39.88
1.580000000000001,4.99,-1.81,0.0,6.78,-6.52,-5.07,20.12,-17.19,38.75,47.25,40.5
1.600000000000001,4.97,-1.8,0.0,6.79,-6.53,-5.07,20.12,-17.19,38.75,47.23,40.5
1.620000000000001,4.76,-1.81,0.0,6.8,-6.53,-5.07,20.12,-17.19,38.75,47.05,40.5
1.640000000000001,4.99,-1.81,0.0,6.81,-6.54,-5.07,20.12,-17.19,38.75,47.25,40.5
1.660000000000001,4.99,-1.81,0.0,6.82,-6.53,-5.07,20.12,-17.19,38.75,47.25,40.5
1.680000000000001,4.99,-1.81,0.0,6.82,-6.54,-5.08,20.12,-17.19,38.75,47.25,40.5
1.700000000000001,4.99,-1.81,0.0,6.82,-6.55,-5.08,20.12,-17.19,38.75,47.25,40.5
1.720000000000001,4.76,-2.04,0.0,6.83,-6.56,-5.08,20.12,-17.19,38.75,47.28,40.5
1.740000000000001,4.76,-2.04,0.0,6.84,-6.57,-5.08,20.12,-15.75,37.19,44.91,38.05
1.7600000000000011,4.76,-2.04,0.0,6.84,-6.58,-5.08,20.87,-16.12,36.38,44.22,37.68
1.7800000000000011,4.76,-2.04,0.0,6.85,-6.58,-5.08,20.12,-17.19,38.75,47.28,40.5
1.8000000000000012,4.76,-2.04,0.0,6.86,-6.59,-5.08,20.12,-17.19,38.75,47.28,40.5
1.8200000000000012,4.99,-1.81,0.0,6.86,-6.6,-5.08,20.12,-17.19,38.75,47.25,40.5
1.8400000000000012,4.99,-1.81,0.0,6.87,-6.61,-5.08,20.12,-17.19,38.75,47.25,40.5
1.8600000000000012,4.99,-1.81,0.0,6.87,-6.62,-5.08,20.12,-17.19,38.75,47.25,40.5
1.8800000000000012,4.99,-1.81,0.0,6.88,-6.63,-5.08,20.12,-17.19,38.75,47.25,40.5
1.9000000000000012,4.99,-1.81,0.0,6.9,-6.65,-5.07,20.12,-17.19,38.75,47.25,40.5
1.9200000000000013,4.99,-1.36,0.0,6.92,-6.66,-5.07,20.12,-17.19,38.75,46.81,40.5
1.9400000000000013,4.76,-2.04,0.0,6.93,-6.67,-5.07,20.12,-17.19,38.75,47.28,40.5
1.9600000000000013,4.76,-2.04,0.0,6.95,-6.68,-5.07,20.12,-16.5,36.38,45.88,39.35
1.9800000000000013,4.76,-2.04,0.0,6.96,-6.7,-5.06,19.37,-16.81,39.5,48.04,40.95
2.0000000000000013,4.76,-2.26,0.0,6.98,-6.71,-5.06,19.37,-16.81,39.5,48.29,40.95
2.0200000000000014,4.99,-1.81,0.0,6.99,-6.72,-5.06,19.37,-16.81,39.5,48.01,40.95
2.0400000000000014,4.99,-1.81,0.0,7.0,-6.73,-5.06,19.37,-16.81,39.5,48.01,40.95
2.0600000000000014,4.99,-1.81,0.0,7.0,-6.73,-5.05,19.37,-16.81,39.5,48.01,40.95
2.0800000000000014,4.99,-2.04,0.0,7.0,-6.73,-5.04,19.37,-16.81,39.5,48.25,40.95
2.1000000000000014,4.99,-2.04,0.0,7.0,-6.74,-5.04,19.37,-16.81,39.5,48.25,40.95
2.1200000000000014,4.99,-2.04,0.0,7.01,-6.75,-5.04,19.06,-16.5,36.38,47.74,40.88
2.1400000000000015,4.99,-2.04,0.0,7.02,-6.76,-5.05,20.12,-16.12,36.0,45.46,38.7
2.1600000000000015,4.99,-2.04,0.0,7.02,-6.77,-5.05,20.12,-16.12,36.0,45.46,38.7
2.1800000000000015,4.99,-2.04,0.0,7.03,-6.78,-5.05,19.75,-16.5,38.38,47.02,39.88
2.2000000000000015,4.99,-2.04,0.0,7.03,-6.79,-5.06,19.75,-16.5,38.38,47.02,39.88
2.2200000000000015,4.76,-2.04,0.0,7.04,-6.8,-5.06,19.75,-16.5,38.38,46.81,39.88
2.2400000000000015,4.76,-1.81,0.0,7.05,-6.81,-5.06,19.75,-16.5,38.38,46.58,39.88
2.2600000000000016,4.76,-1.81,0.0,7.06,-6.82,-5.06,19.75,-16.5,38.38,46.58,39.88
2.2800000000000016,4.76,-1.81,0.0,7.06,-6.82,-5.07,19.75,-16.5,38.38,46.58,39.88
2.3000000000000016,4.97,-2.03,0.0,7.06,-6.82,-5.07,19.75,-16.5,38.38,46.99,39.88
2.3200000000000016,4.99,-2.04,0.0,7.07,-6.81,-5.08,19.75,-16.5,38.38,47.02,39.88
2.3400000000000016,4.99,-2.04,0.0,7.07,-6.81,-5.09,20.5,-17.56,36.0,46.95,40.59
2.3600000000000017,4.99,-2.04,0.0,7.07,-6.81,-5.09,19.37,-15.75,36.38,46.13,39.11
2.3800000000000017,4.99,-2.04,0.0,7.07,-6.8,-5.1,19.75,-17.56,38.38,48.5,41.64
2.4000000000000017,4.99,-2.04,0.0,7.08,-6.8,-5.11,19.75,-17.56,38.38,48.5,41.64
2.4200000000000017,4.99,-2.04,0.0,7.08,-6.8,-5.11,19.75,-17.56,38.38,48.5,41.64
2.4400000000000017,4.99,-2.04,0.0,7.08,-6.8,-5.12,19.75,-17.56,38.38,48.5,41.64
2.4600000000000017,4.76,-2.04,0.0,7.09,-6.81,-5.13,19.75,-17.56,38.38,48.31,41.64
2.4800000000000018,4.76,-2.04,0.0,7.1,-6.82,-5.14,19.75,-17.56,38.38,48.31,41.64
2.5000000000000018,4.76,-2.04,0.0,7.1,-6.83,-5.14,19.75,-17.56,38.38,48.31,41.64
2.520000000000002,4.76,-2.04,0.0,7.1,-6.83,-5.15,20.12,-17.19,36.0,46.81,40.5
2.540000000000002,4.99,-2.04,0.0,7.11,-6.83,-5.15,20.12,-17.19,36.0,46.99,40.5
2.560000000000002,4.99,-2.04,0.0,7.11,-6.83,-5.15,20.5,-16.12,35.63,44.83,38.19
2.580000000000002,4.99,-2.04,0.0,7.11,-6.84,-5.16,20.87,-17.56,38.75,46.87,40.07
2.600000000000002,4.74,-2.03,0.0,7.12,-6.84,-5.16,20.87,-17.56,38.75,46.65,40.07
2.620000000000002,4.99,-1.81,0.0,7.12,-6.84,-5.16,20.87,-17.56,38.75,46.66,40.07
2.640000000000002,4.99,-1.81,0.0,7.13,-6.85,-5.17,20.87,-17.56,38.75,46.66,40.07
2.660000000000002,4.99,-1.81,0.0,7.14,-6.86,-5.16,20.87,-17.56,38.75,46.66,40.07
2.680000000000002,4.99,-2.04,0.0,7.15,-6.87,-5.15,20.87,-17.56,38.75,46.87,40.07
2.700000000000002,4.99,-2.04,0.0,7.14,-6.86,-5.15,20.87,-17.56,38.75,46.87,40.07
2.720000000000002,4.99,-2.04,0.0,7.14,-6.86,-5.15,20.5,-15.38,36.81,43.92,36.87
2.740000000000002,4.99,-2.04,0.0,7.14,-6.86,-5.14,20.5,-17.19,37.94,46.77,39.98
2.760000000000002,4.97,-1.8,0.0,7.13,-6.85,-5.14,20.5,-17.19,37.94,46.53,39.98
2.780000000000002,4.97,-1.8,0.0,7.13,-6.85,-5.14,20.12,-15.38,37.94,44.45,37.38
2.800000000000002,4.99,-2.04,0.0,7.13,-6.85,-5.13,20.12,-15.38,37.94,44.69,37.38
2.820000000000002,4.99,-2.04,0.0,7.13,-6.84,-5.14,20.12,-15.38,37.94,44.69,37.38
2.840000000000002,4.76,-1.81,0.0,7.13,-6.84,-5.15,20.12,-15.38,37.94,44.25,37.38
2.860000000000002,4.76,-1.81,0.0,7.13,-6.83,-5.14,20.12,-15.38,37.94,44.25,37.38
2.880000000000002,4.76,-1.81,0.0,7.14,-6.85,-5.15,20.12,-15.38,37.94,44.25,37.38
2.900000000000002,4.76,-1.81,0.0,7.15,-6.86,-5.16,20.12,-15.38,37.94,44.25,37.38
2.920000000000002,4.97,-2.03,0.0,7.16,-6.87,-5.17,20.12,-15.38,37.94,44.67,37.38
2.940000000000002,4.97,-2.03,0.0,7.17,-6.88,-5.18,20.12,-16.12,37.56,45.72,38.7
2.960000000000002,4.97,-2.03,0.0,7.18,-6.9,-5.19,19.37,-15.38,36.75,45.61,38.43
2.980000000000002,4.97,-2.03,0.0,7.19,-6.91,-5.2,20.5,-16.81,39.5,46.5,39.36
3.000000000000002,4.97,-2.03,0.0,7.2,-6.92,-5.21,20.5,-16.81,39.5,46.5,39.36
3.0200000000000022,4.76,-1.81,0.0,7.21,-6.93,-5.22,20.5,-16.81,39.5,46.09,39.36
3.0400000000000023,4.76,-1.81,0.0,7.22,-6.93,-5.22,20.5,-16.81,39.5,46.09,39.36
3.0600000000000023,4.99,-1.81,0.0,7.23,-6.93,-5.22,20.5,-16.81,39.5,46.29,39.36
3.0800000000000023,4.99,-1.81,0.0,7.23,-6.93,-5.23,20.5,-16.81,39.5,46.29,39.36
3.1000000000000023,4.99,-1.81,0.0,7.24,-6.94,-5.24,20.5,-16.81,39.5,46.29,39.36
3.1200000000000023,4.99,-1.81,0.0,7.25,-6.94,-5.25,20.12,-17.19,36.0,46.79,40.5
3.1400000000000023,4.76,-2.04,0.0,7.26,-6.95,-5.27,20.12,-17.19,36.0,46.81,40.5
3.1600000000000024,4.76,-2.04,0.0,7.27,-6.96,-5.28,19.06,-15.75,37.56,46.64,39.56
3.1800000000000024,4.76,-2.04,0.0,7.28,-6.96,-5.29,20.12,-17.56,38.75,47.8,41.11
3.2000000000000024,4.74,-2.03,0.0,7.29,-6.97,-5.3,20.12,-17.56,38.75,47.77,41.11
3.2200000000000024,4.99,-2.04,0.0,7.3,-6.98,-5.32,20.12,-17.56,38.75,47.99,41.11
3.2400000000000024,4.99,-2.04,0.0,7.3,-6.99,-5.32,20.12,-17.56,38.75,47.99,41.11
3.2600000000000025,4.99,-2.04,0.0,7.3,-7.0,-5.32,20.12,-17.56,38.75,47.99,41.11
3.2800000000000025,4.99,-1.81,0.0,7.31,-7.0,-5.31,20.12,-17.56,38.75,47.77,41.11
3.3000000000000025,4.99,-1.81,0.0,7.32,-7.02,-5.32,20.12,-17.56,38.75,47.77,41.11
3.3200000000000025,4.99,-1.81,0.0,7.32,-7.03,-5.32,20.12,-16.81,36.0,46.25,39.88
3.3400000000000025,4.99,-1.81,0.0,7.33,-7.04,-5.32,19.37,-16.81,36.38,47.47,40.95
3.3600000000000025,4.97,-1.8,0.0,7.33,-7.05,-5.32,19.37,-16.81,36.38,47.45,40.95
3.3800000000000026,4.97,-1.8,0.0,7.34,-7.07,-5.33,20.5,-16.5,38.38,45.63,38.83
3.4000000000000026,4.97,-1.8,0.0,7.35,-7.08,-5.33,20.5,-16.5,38.38,45.63,38.83
3.4200000000000026,4.97,-1.8,0.0,7.35,-7.09,-5.33,20.5,-16.5,38.38,45.63,38.83
3.4400000000000026,4.99,-1.81,0.0,7.36,-7.1,-5.34,20.5,-16.5,38.38,45.66,38.83
3.4600000000000026,4.99,-1.81,0.0,7.36,-7.11,-5.34,20.5,-16.5,38.38,45.66,38.83
3.4800000000000026,4.99,-1.81,0.0,7.37,-7.11,-5.34,20.5,-16.5,38.38,45.66,38.83
3.5000000000000027,4.76,-1.81,0.0,7.38,-7.1,-5.35,20.5,-16.5,38.38,45.45,38.83
3.5200000000000027,4.76,-1.81,0.0,7.38,-7.1,-5.36,20.5,-16.5,38.38,45.45,38.83
3.5400000000000027,4.76,-1.81,0.0,7.39,-7.1,-5.36,19.06,-18.31,35.25,49.65,43.85
3.5600000000000027,4.76,-1.81,0.0,7.39,-7.09,-5.37,19.75,-17.56,36.38,47.75,41.64
3.5800000000000027,4.99,-2.04,0.0,7.4,-7.09,-5.37,19.75,-17.56,36.38,48.15,41.64
3.6000000000000028,4.99,-2.04,0.0,7.41,-7.09,-5.38,19.75,-16.5,37.56,46.87,39.88
3.6200000000000028,4.97,-2.03,0.0,7.41,-7.08,-5.39,19.75,-16.5,37.56,46.85,39.88
3.640000000000003,4.97,-2.03,0.0,7.42,-7.08,-5.39,19.75,-16.5,37.56,46.85,39.88
3.660000000000003,4.97,-1.58,0.0,7.43,-7.08,-5.4,19.75,-16.5,37.56,46.4,39.88
3.680000000000003,4.97,-1.58,0.0,7.43,-7.09,-5.4,19.75,-16.5,37.56,46.4,39.88
3.700000000000003,4.97,-1.58,0.0,7.44,-7.09,-5.41,19.75,-16.5,37.56,46.4,39.88
3.720000000000003,4.97,-1.58,0.0,7.44,-7.09,-5.4,19.75,-16.5,37.56,46.4,39.88
3.740000000000003,4.76,-2.04,0.0,7.44,-7.1,-5.4,19.75,-16.5,37.56,46.67,39.88
3.760000000000003,4.76,-2.04,0.0,7.45,-7.1,-5.4,20.12,-17.56,36.38,47.4,41.11
3.780000000000003,4.76,-2.04,0.0,7.45,-7.1,-5.39,20.12,-17.19,37.19,47.01,40.5
3.800000000000003,4.76,-2.04,0.0,7.45,-7.11,-5.39,20.5,-16.81,38.75,46.18,39.36
3.820000000000003,4.76,-2.04,0.0,7.46,-7.11,-5.39,20.5,-16.81,38.75,46.18,39.36
3.840000000000003,4.99,-1.81,0.0,7.46,-7.11,-5.38,20.5,-16.81,38.75,46.17,39.36
3.860000000000003,4.99,-1.81,0.0,7.47,-7.12,-5.38,20.5,-16.81,38.75,46.17,39.36
3.880000000000003,4.99,-2.04,0.0,7.47,-7.12,-5.38,20.5,-16.81,38.75,46.39,39.36
3.900000000000003,4.99,-2.04,0.0,7.48,-7.13,-5.39,20.5,-16.81,38.75,46.39,39.36
3.920000000000003,4.99,-2.04,0.0,7.49,-7.13,-5.39,20.5,-16.81,38.75,46.39,39.36
3.940000000000003,4.99,-2.04,0.0,7.49,-7.13,-5.39,19.37,-15.75,36.0,46.06,39.11
3.960000000000003,4.76,-1.81,0.0,7.5,-7.13,-5.39,19.37,-15.75,36.0,45.64,39.11
3.980000000000003,4.76,-1.81,0.0,7.51,-7.13,-5.39,19.75,-16.5,37.19,46.38,39.88
4.000000000000003,4.76,-1.81,0.0,7.51,-7.13,-5.39,19.37,-16.5,39.94,47.43,40.42
4.020000000000002,4.99,-2.04,0.0,7.52,-7.13,-5.39,19.37,-16.5,39.94,47.89,40.42
4.040000000000002,4.99,-1.81,0.0,7.53,-7.13,-5.39,19.37,-16.5,39.94,47.64,40.42
4.060000000000001,4.99,-1.81,0.0,7.53,-7.13,-5.39,19.37,-16.5,39.94,47.64,40.42
4.080000000000001,4.99,-1.81,0.0,7.53,-7.15,-5.39,19.37,-16.5,39.94,47.64,40.42
4.1000000000000005,4.76,-2.04,0.0,7.54,-7.16,-5.39,19.37,-16.5,39.94,47.67,40.42
4.12,4.76,-2.04,0.0,7.54,-7.16,-5.4,19.37,-16.5,39.94,47.67,40.42
4.14,4.76,-2.04,0.0,7.55,-7.16,-5.41,19.75,-17.56,35.63,47.84,41.64
4.159999999999999,4.76,-2.04,0.0,7.55,-7.16,-5.42,19.37,-16.5,36.0,46.98,40.42
4.179999999999999,4.99,-2.04,0.0,7.55,-7.16,-5.42,19.37,-16.5,36.0,47.17,40.42
4.199999999999998,4.99,-2.04,0.0,7.56,-7.16,-5.43,19.75,-16.12,39.13,46.61,39.23
4.219999999999998,4.99,-2.04,0.0,7.56,-7.16,-5.44,19.75,-16.12,39.13,46.61,39.23
4.2399999999999975,4.99,-2.04,0.0,7.56,-7.16,-5.45,19.75,-16.12,39.13,46.61,39.23
4.259999999999997,4.99,-2.04,0.0,7.56,-7.15,-5.46,19.75,-16.12,39.13,46.61,39.23
4.279999999999997,4.99,-2.04,0.0,7.57,-7.16,-5.47,19.75,-16.12,39.13,46.61,39.23
4.299999999999996,4.99,-2.04,0.0,7.57,-7.17,-5.47,19.75,-16.12,39.13,46.61,39.23
4.319999999999996,4.99,-1.81,0.0,7.57,-7.18,-5.47,19.75,-16.12,39.13,46.38,39.23
4.339999999999995,4.76,-2.04,0.0,7.58,-7.2,-5.47,19.75,-16.12,39.13,46.4,39.23
4.359999999999995,4.76,-2.04,0.0,7.58,-7.21,-5.47,20.87,-17.19,37.94,46.02,39.47
4.379999999999995,4.76,-2.04,0.0,7.58,-7.22,-5.47,19.37,-17.19,36.44,48.04,41.58
4.399999999999994,4.76,-2.04,0.0,7.58,-7.23,-5.47,20.12,-16.81,39.13,46.81,39.88
4.419999999999994,4.76,-2.04,0.0,7.59,-7.25,-5.47,20.12,-16.81,39.13,46.81,39.88
4.439999999999993,4.76,-2.04,0.0,7.59,-7.26,-5.47,20.12,-16.81,39.13,46.81,39.88
4.459999999999993,4.76,-2.04,0.0,7.6,-7.27,-5.47,20.12,-16.81,39.13,46.81,39.88
4.479999999999992,4.99,-2.04,0.0,7.6,-7.28,-5.48,20.12,-16.81,39.13,47.02,39.88
4.499999999999992,4.99,-2.04,0.0,7.61,-7.28,-5.48,20.12,-16.81,39.13,47.02,39.88
4.519999999999992,4.99,-2.04,0.0,7.61,-7.28,-5.49,20.12,-16.81,39.13,47.02,39.88
4.539999999999991,4.99,-2.04,0.0,7.62,-7.27,-5.49,20.12,-16.81,39.13,47.02,39.88
4.559999999999991,4.97,-2.03,0.0,7.62,-7.27,-5.5,20.12,-16.81,39.13,46.99,39.88
4.57999999999999,4.97,-2.03,0.0,7.62,-7.27,-5.51,19.75,-17.19,36.81,47.69,41.03
4.59999999999999,4.97,-2.03,0.0,7.63,-7.27,-5.51,19.37,-16.5,39.94,47.86,40.42
4.6199999999999894,4.74,-2.03,0.0,7.63,-7.26,-5.52,19.37,-16.5,39.94,47.65,40.42
4.639999999999989,4.76,-2.04,0.0,7.63,-7.26,-5.52,19.37,-16.5,39.94,47.67,40.42
4.659999999999989,4.76,-2.04,0.0,7.64,-7.27,-5.53,19.37,-16.5,39.94,47.67,40.42
4.679999999999988,4.76,-2.04,0.0,7.64,-7.28,-5.54,19.37,-16.5,39.94,47.67,40.42
4.699999999999988,4.99,-1.81,0.0,7.65,-7.3,-5.55,19.37,-16.5,39.94,47.64,40.42
4.719999999999987,4.99,-1.81,0.0,7.65,-7.3,-5.56,19.37,-16.5,39.94,47.64,40.42
4.739999999999987,4.99,-1.81,0.0,7.65,-7.3,-5.57,19.06,-16.81,36.0,47.9,41.41
4.7599999999999865,4.99,-1.81,0.0,7.65,-7.3,-5.57,18.69,-16.5,36.38,48.11,41.44
4.779999999999986,4.99,-1.81,0.0,7.65,-7.3,-5.58,18.69,-16.5,36.38,48.11,41.44
4.799999999999986,4.99,-1.81,0.0,7.65,-7.3,-5.58,18.69,-16.12,37.94,47.85,40.79
4.819999999999985,4.99,-1.81,0.0,7.65,-7.3,-5.59,18.69,-16.12,37.94,47.85,40.79
4.839999999999985,4.99,-1.81,0.0,7.65,-7.3,-5.59,18.69,-16.12,37.94,47.85,40.79
4.859999999999984,4.99,-2.04,0.0,7.66,-7.3,-5.59,18.69,-16.12,37.94,48.09,40.79
4.879999999999984,4.99,-2.04,0.0,7.66,-7.3,-5.59,18.69,-16.12,37.94,48.09,40.79
4.8999999999999835,4.99,-2.04,0.0,7.67,-7.3,-5.59,18.69,-16.12,37.94,48.09,40.79
4.919999999999983,4.76,-2.04,0.0,7.68,-7.29,-5.59,18.69,-16.12,37.94,47.88,40.79
4.939999999999983,4.76,-1.81,0.0,7.68,-7.29,-5.58,18.69,-16.12,37.94,47.64,40.79
