Tiempo,kalmanPitch,kalmanRoll,kalmanYaw
4.879999999999984,2.18,-4.63,-16.15
4.8999999999999835,2.21,-4.68,-13.31
4.919999999999983,2.23,-4.71,-7.1
4.939999999999983,2.24,-4.73,-12.97
4.959999999999982,2.25,-4.75,-12.94
4.979999999999982,2.35,-4.75,-12.92
4.999999999999981,2.4,-4.75,-12.59
5.019999999999981,2.35,-4.66,-12.38
5.0399999999999805,2.31,-4.61,-12.5
5.05999999999998,2.29,-4.58,-12.59
5.07999999999998,2.27,-4.56,-12.66
5.099999999999979,4.62,-5.51,-12.69
5.119999999999979,6.05,-6.09,5.07
5.139999999999978,6.93,-6.44,11.39
5.159999999999978,7.46,-6.65,22.37
5.1799999999999775,7.78,-6.78,23.84
5.199999999999977,5.37,-6.11,24.73
5.219999999999977,3.89,-5.7,18.32
5.239999999999976,3.16,-5.33,14.34
5.259999999999976,2.72,-5.1,12.27
5.279999999999975,2.45,-4.96,11.03
5.299999999999975,2.29,-4.98,10.28
5.3199999999999745,-0.43,-4.52,9.89
5.339999999999974,-2.09,-4.24,9.2
5.359999999999974,-3.1,-4.07,5.2
5.379999999999973,-3.72,-3.96,17.99
5.399999999999973,-4.09,-3.9,16.46
5.419999999999972,-4.31,-3.86,15.52
5.439999999999972,-5.99,-10.84,14.98
5.4599999999999715,-2.55,-8.71,16.0
5.479999999999971,-0.44,-7.43,24.12
5.499999999999971,0.82,-6.63,27.77
5.51999999999997,1.59,-6.15,29.58
5.53999999999997,1.94,-4.01,30.58
5.559999999999969,2.15,-2.71,45.38
5.579999999999969,2.27,-3.51,44.11
5.599999999999969,2.35,-3.99,41.62
5.619999999999968,2.4,-4.29,42.32
5.639999999999968,2.43,-4.46,42.75
5.659999999999967,1.93,-4.4,43.02
5.679999999999967,2.23,-4.54,42.28
5.699999999999966,2.42,-4.62,42.85
5.719999999999966,2.53,-4.67,43.2
5.739999999999966,2.6,-4.7,43.41
5.759999999999965,2.64,-4.72,39.97
5.779999999999965,2.67,-4.73,40.77
5.799999999999964,2.42,-4.74,40.81
5.819999999999964,2.27,-4.75,42.08
5.839999999999963,2.18,-4.76,41.89
5.859999999999963,2.12,-4.76,41.77
5.879999999999963,1.91,-4.76,41.69
5.899999999999962,1.79,-4.76,41.4
5.919999999999962,1.71,-4.76,41.22
5.939999999999961,1.75,-4.76,41.11
5.959999999999961,1.77,-4.76,41.17
5.9799999999999605,1.79,-4.76,42.13
5.99999999999996,1.8,-4.76,42.16
6.01999999999996,1.8,-4.76,42.18
6.039999999999959,1.81,-4.76,40.5
6.059999999999959,1.81,-4.76,40.5
6.079999999999958,1.9,-4.76,40.5
6.099999999999958,1.95,-4.76,40.63
6.1199999999999575,1.99,-4.76,40.71
6.139999999999957,2.01,-4.76,40.75
6.159999999999957,2.02,-4.76,40.78
6.179999999999956,2.03,-4.76,40.8
6.199999999999956,2.03,-4.76,40.29
6.219999999999955,2.03,-4.76,40.3
6.239999999999955,2.04,-4.76,40.3
6.2599999999999545,2.04,-4.76,41.66
6.279999999999954,2.04,-4.76,41.66
6.299999999999954,2.04,-4.76,41.66
6.319999999999953,2.04,-4.76,41.66
6.339999999999953,2.04,-4.76,41.66
6.359999999999952,2.04,-4.76,41.66
6.379999999999952,2.04,-4.76,41.66
6.3999999999999515,2.04,-4.76,41.66
6.419999999999951,2.04,-4.76,39.48
6.439999999999951,1.95,-4.76,39.48
6.45999999999995,1.9,-4.76,39.58
6.47999999999995,1.86,-4.76,42.06
6.499999999999949,1.84,-4.76,42.01
6.519999999999949,1.92,-4.76,41.99
6.5399999999999485,1.97,-4.76,42.09
6.559999999999948,1.99,-4.76,42.15
6.579999999999948,2.01,-4.76,42.19
6.599999999999947,2.02,-4.76,42.22
6.619999999999947,2.03,-4.76,42.23
6.639999999999946,2.03,-4.76,44.57
6.659999999999946,2.03,-4.76,44.58
6.6799999999999455,2.04,-4.76,40.01
6.699999999999945,2.04,-4.76,40.09
6.719999999999945,2.04,-4.76,40.09
6.739999999999944,2.04,-4.76,40.09
6.759999999999944,2.04,-4.76,40.09
6.779999999999943,2.04,-4.76,40.09
6.799999999999943,2.04,-4.76,40.09
6.8199999999999426,2.04,-4.76,40.09
6.839999999999942,2.04,-4.76,40.09
6.859999999999942,2.04,-4.76,40.54
6.879999999999941,2.04,-4.76,40.54
6.899999999999941,2.04,-4.76,40.73
6.91999999999994,2.04,-4.76,40.73
6.93999999999994,2.04,-4.76,40.73
6.95999999999994,1.95,-4.76,40.73
6.979999999999939,2.07,-4.76,40.61
6.999999999999939,2.15,-4.76,40.78
7.019999999999938,2.1,-4.76,40.88
7.039999999999938,2.08,-4.76,40.82
7.059999999999937,2.06,-4.76,41.6
7.079999999999937,2.05,-4.76,43.13
7.099999999999937,2.05,-4.76,43.12
7.119999999999936,2.04,-4.76,42.82
7.139999999999936,2.04,-4.76,40.9
7.159999999999935,2.04,-4.76,40.89
7.179999999999935,2.04,-4.76,40.89
7.1999999999999345,2.04,-4.76,40.89
7.219999999999934,2.04,-4.76,40.89
7.239999999999934,2.04,-4.76,40.89
7.259999999999933,2.04,-4.76,40.89
7.279999999999933,2.04,-4.76,40.89
7.299999999999932,2.04,-4.76,40.89
7.319999999999932,2.04,-4.76,40.89
7.3399999999999315,2.04,-4.76,38.03
7.359999999999931,2.04,-4.76,41.3
7.379999999999931,2.04,-4.76,41.3
7.39999999999993,2.04,-4.76,41.3
7.41999999999993,2.04,-4.76,41.3
7.439999999999929,2.04,-4.76,41.3
7.459999999999929,2.13,-4.76,41.3
7.4799999999999285,2.18,-4.76,41.43
7.499999999999928,2.21,-4.76,45.62
7.519999999999928,2.14,-4.76,45.66
7.539999999999927,2.1,-4.76,40.53
7.559999999999927,2.08,-4.76,41.9
7.579999999999926,2.06,-4.76,42.34
7.599999999999926,2.05,-4.76,42.32
7.6199999999999255,2.05,-4.76,42.3
7.639999999999925,2.04,-4.76,42.3
7.659999999999925,1.95,-4.76,42.29
7.679999999999924,1.9,-4.76,42.16
7.699999999999924,1.87,-4.76,42.08
7.719999999999923,1.84,-4.76,42.03
7.739999999999923,2.0,-4.76,42.0
7.7599999999999225,2.1,-4.75,43.85
7.779999999999922,2.16,-4.75,43.12
7.799999999999922,2.12,-4.85,43.19
7.819999999999921,2.09,-4.91,43.26
7.839999999999921,1.98,-4.85,43.3
7.85999999999992,1.91,-4.82,43.09
7.87999999999992,2.05,-4.8,42.97
7.8999999999999195,2.13,-4.78,43.11
7.919999999999919,2.19,-4.78,43.2
7.939999999999919,2.22,-4.77,43.25
7.959999999999918,2.23,-4.77,43.28
7.979999999999918,2.25,-4.77,44.74
7.999999999999917,2.25,-4.77,44.83
8.019999999999918,2.26,-4.76,45.34
8.039999999999917,2.26,-4.76,45.35
8.059999999999917,2.26,-4.76,45.35
8.079999999999917,2.26,-4.76,45.35
8.099999999999916,2.26,-4.76,45.35
8.119999999999916,2.26,-4.76,45.35
8.139999999999915,2.26,-4.76,45.35
8.159999999999915,2.18,-4.76,45.35
8.179999999999914,2.12,-4.76,45.24
8.199999999999914,2.09,-4.76,42.41
8.219999999999914,2.07,-4.76,42.37
8.239999999999913,2.06,-4.76,42.4
8.259999999999913,2.05,-4.76,42.38
8.279999999999912,2.05,-4.76,42.37
8.299999999999912,2.04,-4.76,42.36
8.319999999999911,2.04,-4.76,42.34
8.339999999999911,2.04,-4.76,42.35
8.35999999999991,2.04,-4.76,42.35
8.37999999999991,2.04,-4.76,42.35
8.39999999999991,1.95,-4.76,42.35
8.41999999999991,1.89,-4.75,42.66
8.439999999999909,1.86,-4.75,42.58
8.459999999999908,1.84,-4.75,43.59
8.479999999999908,1.82,-4.75,43.56
8.499999999999908,1.82,-4.75,43.54
8.519999999999907,1.9,-4.75,43.53
8.539999999999907,1.95,-4.75,43.65
8.559999999999906,1.98,-4.75,43.72
8.579999999999906,2.0,-4.75,43.75
8.599999999999905,2.1,-4.75,43.78
8.619999999999905,1.99,-4.76,43.92
8.639999999999905,1.92,-4.76,45.18
8.659999999999904,1.97,-4.76,45.1
8.679999999999904,1.99,-4.76,45.0
8.699999999999903,2.01,-4.76,45.04
8.719999999999903,2.02,-4.76,45.06
8.739999999999903,2.03,-4.76,45.07
8.759999999999902,2.03,-4.76,45.08
8.779999999999902,2.03,-4.76,45.09
8.799999999999901,2.04,-4.76,45.09
8.8199999999999,2.04,-4.76,45.09
8.8399999999999,2.04,-4.76,43.93
8.8599999999999,2.04,-4.76,44.48
8.8799999999999,2.04,-4.76,44.48
8.899999999999899,2.04,-4.76,44.18
8.919999999999899,2.04,-4.76,44.18
8.939999999999898,2.04,-4.76,44.18
8.959999999999898,2.13,-4.76,44.18
8.979999999999897,2.18,-4.76,44.3
8.999999999999897,2.21,-4.76,44.37
9.019999999999897,2.14,-4.76,44.42
9.039999999999896,2.1,-4.76,44.32
9.059999999999896,2.08,-4.76,43.4
9.079999999999895,2.06,-4.76,44.43
9.099999999999895,2.05,-4.76,44.41
9.119999999999894,2.05,-4.76,46.31
9.139999999999894,2.04,-4.76,46.31
9.159999999999894,2.04,-4.76,46.3
9.179999999999893,2.04,-4.76,46.3
9.199999999999893,2.04,-4.76,46.3
9.219999999999892,2.04,-4.76,46.3
9.239999999999892,2.04,-4.76,46.29
9.259999999999891,2.04,-4.76,46.29
9.279999999999891,2.04,-4.76,43.88
9.29999999999989,2.04,-4.76,43.88
9.31999999999989,2.04,-4.76,45.28
9.33999999999989,2.04,-4.76,44.04
9.35999999999989,2.04,-4.76,44.04
9.379999999999889,2.04,-4.76,44.04
9.399999999999888,2.04,-4.76,44.04
9.419999999999888,2.04,-4.76,44.04
9.439999999999888,2.04,-4.76,44.04
9.459999999999887,2.04,-4.76,44.04
9.479999999999887,2.04,-4.76,44.04
9.499999999999886,2.04,-4.76,42.41
9.519999999999886,2.04,-4.84,42.41
9.539999999999885,2.03,-4.89,40.54
9.559999999999885,2.03,-4.92,40.11
9.579999999999885,2.03,-4.94,40.15
9.599999999999884,1.95,-4.87,40.17
9.619999999999884,1.98,-4.83,39.96
9.639999999999883,2.0,-4.8,39.96
9.659999999999883,2.02,-4.79,39.96
9.679999999999882,2.03,-4.78,39.96
9.699999999999882,2.03,-4.77,39.96
9.719999999999882,2.03,-4.77,42.15
9.739999999999881,1.95,-4.77,42.15
9.75999999999988,1.89,-4.77,41.96
9.77999999999988,1.86,-4.76,44.47
9.79999999999988,1.84,-4.76,44.42
9.81999999999988,1.92,-4.76,44.4
9.839999999999879,1.97,-4.76,44.5
9.859999999999879,1.99,-4.76,44.56
9.879999999999878,1.92,-4.76,44.6
9.899999999999878,1.88,-4.76,44.5
9.919999999999877,1.85,-4.76,39.29
9.939999999999877,1.84,-4.76,38.48
9.959999999999877,1.92,-4.76,38.46
9.979999999999876,1.96,-4.76,40.91
9.999999999999876,1.99,-4.76,44.92
10.019999999999875,2.01,-4.76,44.95
10.039999999999875,2.02,-4.76,44.98
10.059999999999874,2.03,-4.76,44.99
10.079999999999874,2.03,-4.76,45.0
10.099999999999874,2.03,-4.85,45.01
10.119999999999873,2.04,-4.91,45.13
10.139999999999873,2.04,-4.94,41.63
10.159999999999872,2.04,-4.96,43.88
10.179999999999872,2.04,-4.88,43.91
10.199999999999871,2.04,-4.84,44.26
10.219999999999871,2.04,-4.81,42.8
10.23999999999987,2.04,-4.79,42.76
10.25999999999987,1.95,-4.78,42.73
10.27999999999987,1.9,-4.77,42.58
10.29999999999987,1.86,-4.77,42.49
10.319999999999869,1.93,-4.76,42.43
10.339999999999868,1.97,-4.75,42.52
10.359999999999868,1.99,-4.75,40.1
10.379999999999868,2.01,-4.76,40.13
10.399999999999867,2.02,-4.76,40.15
10.419999999999867,2.03,-4.76,44.9
10.439999999999866,2.03,-4.76,40.79
10.459999999999866,2.03,-4.76,40.8
10.479999999999865,2.04,-4.76,40.81
10.499999999999865,2.04,-4.76,40.81
10.519999999999865,2.04,-4.76,40.81
10.539999999999864,2.04,-4.76,40.81
10.559999999999864,2.04,-4.76,40.81
10.579999999999863,2.04,-4.76,39.93
10.599999999999863,1.95,-4.76,39.93
10.619999999999862,1.9,-4.76,41.61
10.639999999999862,1.86,-4.76,41.54
10.659999999999862,1.84,-4.76,42.66
10.679999999999861,1.83,-4.76,42.64
10.69999999999986,1.91,-4.76,42.62
10.71999999999986,1.96,-4.76,42.73
10.73999999999986,1.99,-4.76,42.79
10.75999999999986,2.01,-4.76,42.83
10.779999999999859,2.02,-4.76,42.86
10.799999999999859,2.03,-4.76,40.51
10.819999999999858,2.12,-4.76,40.51
10.839999999999858,2.18,-4.76,40.07
10.859999999999857,2.21,-4.76,40.77
10.879999999999857,2.05,-4.76,40.82
10.899999999999856,1.96,-4.76,40.62
10.919999999999856,1.99,-4.76,40.49
10.939999999999856,2.01,-4.76,40.53
10.959999999999855,2.02,-4.76,40.56
10.979999999999855,2.03,-4.76,40.57
10.999999999999854,2.03,-4.76,40.58
11.019999999999854,2.03,-4.76,40.59
11.039999999999853,1.95,-4.76,40.59
11.059999999999853,1.89,-4.76,42.42
11.079999999999853,1.86,-4.76,40.15
11.099999999999852,1.84,-4.76,42.52
11.119999999999852,1.83,-4.76,42.5
11.139999999999851,1.91,-4.76,42.48
11.159999999999851,1.96,-4.76,42.59
11.17999999999985,1.99,-4.76,42.65
11.19999999999985,2.01,-4.76,42.69
11.21999999999985,2.02,-4.76,42.72
11.23999999999985,2.03,-4.76,42.73
11.259999999999849,2.03,-4.76,42.74
11.279999999999848,2.03,-4.76,40.78
11.299999999999848,2.04,-4.76,40.38
11.319999999999848,2.04,-4.76,44.55
11.339999999999847,2.04,-4.76,44.55
11.359999999999847,2.04,-4.76,44.55
11.379999999999846,2.04,-4.76,44.55
11.399999999999846,2.04,-4.76,44.55
11.419999999999845,2.04,-4.76,44.55
11.439999999999845,2.04,-4.76,44.55
11.459999999999845,2.04,-4.76,44.55
11.479999999999844,2.04,-4.76,44.55
11.499999999999844,2.04,-4.76,41.54
11.519999999999843,2.04,-4.76,41.89
11.539999999999843,2.04,-4.76,41.89
11.559999999999842,2.04,-4.76,41.89
11.579999999999842,2.04,-4.76,41.89
11.599999999999842,2.04,-4.76,41.89
11.619999999999841,2.04,-4.76,41.89
11.63999999999984,2.04,-4.76,41.89
11.65999999999984,2.04,-4.76,42.47
11.67999999999984,2.04,-4.76,42.47
11.69999999999984,2.04,-4.76,42.31
11.719999999999839,2.04,-4.76,42.51
11.739999999999839,2.04,-4.76,40.51
11.759999999999838,2.04,-4.76,40.51
11.779999999999838,2.04,-4.76,40.51
11.799999999999837,2.04,-4.76,40.51
11.819999999999837,2.04,-4.76,40.51
11.839999999999836,2.04,-4.76,40.51
11.859999999999836,2.04,-4.76,40.51
11.879999999999836,2.04,-4.76,40.51
11.899999999999835,2.04,-4.76,40.51
11.919999999999835,2.04,-4.76,42.34
11.939999999999834,2.04,-4.76,42.22
11.959999999999834,2.04,-4.76,42.22
11.979999999999833,2.04,-4.76,40.19
11.999999999999833,2.04,-4.76,40.19
12.019999999999833,2.04,-4.76,40.19
12.039999999999832,2.04,-4.76,40.19
12.059999999999832,2.04,-4.76,40.19
12.079999999999831,2.04,-4.76,40.19
12.099999999999831,2.04,-4.76,40.19
12.11999999999983,2.04,-4.76,40.19
12.13999999999983,2.04,-4.76,39.13
12.15999999999983,2.04,-4.76,39.52
12.17999999999983,2.04,-4.76,42.9
12.199999999999829,2.04,-4.76,42.9
12.219999999999828,2.04,-4.76,42.9
12.239999999999828,2.04,-4.76,42.9
12.259999999999827,2.04,-4.76,42.9
12.279999999999827,2.04,-4.76,42.9
12.299999999999827,2.04,-4.76,42.9
12.319999999999826,2.04,-4.76,42.9
12.339999999999826,2.04,-4.76,42.9
12.359999999999825,2.04,-4.76,40.87
12.379999999999825,2.04,-4.76,42.83
12.399999999999824,2.04,-4.76,44.38
12.419999999999824,2.04,-4.76,44.38
12.439999999999824,2.04,-4.76,44.38
12.459999999999823,2.04,-4.76,44.38
12.479999999999823,2.04,-4.76,44.38
12.499999999999822,2.04,-4.76,44.38
12.519999999999822,2.04,-4.76,44.38
12.539999999999822,1.95,-4.76,44.38
12.559999999999821,1.98,-4.76,44.26
12.57999999999982,2.01,-4.76,46.71
12.59999999999982,2.02,-4.76,46.74
12.61999999999982,2.03,-4.76,42.91
12.63999999999982,2.03,-4.76,42.92
12.659999999999819,2.03,-4.76,42.93
12.679999999999819,2.03,-4.76,42.93
12.699999999999818,2.03,-4.75,42.92
12.719999999999818,2.03,-4.75,42.92
12.739999999999817,2.03,-4.75,42.91
12.759999999999817,2.03,-4.75,42.91
12.779999999999816,2.04,-4.76,42.92
12.799999999999816,2.04,-4.76,42.5
12.819999999999816,2.04,-4.76,42.5
12.839999999999815,2.04,-4.76,42.97
12.859999999999815,2.04,-4.76,42.98
12.879999999999814,2.04,-4.76,42.98
12.899999999999814,1.95,-4.76,42.98
12.919999999999813,1.98,-4.76,42.86
