Tiempo,yaw,pitch,servoYaw,servoPitch
0.04,-0.49,-0.87,90.0,90.0
0.08,-0.49,-0.87,90.0,90.0
0.12,-0.49,-0.87,90.0,90.0
0.16,-0.49,-0.87,90.0,90.0
0.2,-0.49,-0.87,90.0,90.0
0.24000000000000002,-0.49,-0.87,90.0,90.0
0.28,-0.48,-0.87,90.0,90.0
0.32,-0.48,-0.87,90.0,90.0
0.36,-0.48,-0.87,90.0,90.0
0.39999999999999997,-0.48,-0.87,90.0,90.0
0.43999999999999995,-0.48,-0.87,90.0,90.0
0.4799999999999999,-0.49,-0.86,90.0,90.0
0.5199999999999999,-0.49,-0.86,90.0,90.0
0.5599999999999999,-0.49,-0.86,90.0,90.0
0.6,-0.49,-0.86,90.0,90.0
0.64,-0.49,-0.86,90.0,90.0
0.68,-0.49,-0.86,90.0,90.0
0.7200000000000001,-0.49,-0.86,90.0,90.0
0.7600000000000001,-0.49,-0.86,90.0,90.0
0.8000000000000002,-0.49,-0.86,90.0,90.0
0.8400000000000002,-0.49,-0.86,90.0,90.0
0.8800000000000002,-0.49,-0.86,90.0,90.0
0.9200000000000003,-0.49,-0.86,90.0,90.0
0.9600000000000003,-0.49,-0.86,90.0,90.0
1.0000000000000002,-0.49,-0.86,90.0,90.0
1.0400000000000003,-0.49,-0.86,90.0,90.0
1.0800000000000003,-0.49,-0.86,90.0,90.0
1.1200000000000003,-0.49,-0.86,90.0,90.0
1.1600000000000004,-0.49,-0.86,90.0,90.0
1.2000000000000004,-0.49,-0.86,90.0,90.0
1.2400000000000004,-0.48,-0.86,90.0,90.0
1.2800000000000005,-0.48,-0.86,90.0,90.0
1.3200000000000005,-0.48,-0.86,90.0,90.0
1.3600000000000005,-0.48,-0.86,90.0,90.0
1.4000000000000006,-0.48,-0.86,90.0,90.0
1.4400000000000006,-0.48,-0.86,90.0,90.0
1.4800000000000006,-0.48,-0.86,90.0,90.0
1.5200000000000007,-0.48,-0.86,90.0,90.0
1.5600000000000007,-0.48,-0.86,90.0,90.0
1.6000000000000008,-0.48,-0.86,90.0,90.0
1.6400000000000008,-0.48,-0.86,90.0,90.0
1.6800000000000008,-0.48,-0.86,90.0,90.0
1.7200000000000009,-0.48,-0.86,90.0,90.0
1.760000000000001,-0.48,-0.86,90.0,90.0
1.800000000000001,-0.48,-0.86,90.0,90.0
1.840000000000001,-0.48,-0.86,90.0,90.0
1.880000000000001,-0.48,-0.86,90.0,90.0
1.920000000000001,-0.48,-0.86,90.0,90.0
1.960000000000001,-0.48,-0.86,90.0,90.0
2.000000000000001,-0.48,-0.86,90.0,90.0
2.040000000000001,-0.48,-0.86,90.0,90.0
2.080000000000001,-0.48,-0.86,90.0,90.0
2.120000000000001,-0.48,-0.86,90.0,90.0
2.160000000000001,-0.48,-0.86,90.0,90.0
2.200000000000001,-0.48,-0.86,90.0,90.0
2.240000000000001,-0.48,-0.86,90.0,90.0
2.280000000000001,-0.48,-0.86,90.0,90.0
2.320000000000001,-0.48,-0.86,90.0,90.0
2.360000000000001,-0.48,-0.86,90.0,90.0
2.4000000000000012,-0.48,-0.86,90.0,90.0
2.4400000000000013,-0.48,-0.86,90.0,90.0
2.4800000000000013,-0.48,-0.86,90.0,90.0
2.5200000000000014,-0.48,-0.86,90.0,90.0
2.5600000000000014,-0.48,-0.86,90.0,90.0
2.6000000000000014,-0.48,-0.86,90.0,90.0
2.6400000000000015,-0.48,-0.86,90.0,90.0
2.6800000000000015,-0.48,-0.86,90.0,90.0
2.7200000000000015,-0.48,-0.86,90.0,90.0
2.7600000000000016,-0.48,-0.87,90.0,90.0
2.8000000000000016,-0.48,-0.87,90.0,90.0
2.8400000000000016,-0.48,-0.87,90.0,90.0
2.8800000000000017,-0.48,-0.87,90.0,90.0
2.9200000000000017,-0.48,-0.87,90.0,90.0
2.9600000000000017,-0.48,-0.87,90.0,90.0
3.0000000000000018,-0.48,-0.87,90.0,90.0
3.040000000000002,-0.48,-0.87,90.0,90.0
3.080000000000002,-0.48,-0.87,90.0,90.0
3.120000000000002,-0.48,-0.87,90.0,90.0
3.160000000000002,-0.48,-0.87,90.0,90.0
3.200000000000002,-0.48,-0.87,90.0,90.0
3.240000000000002,-0.48,-0.87,90.0,90.0
3.280000000000002,-0.48,-0.87,90.0,90.0
3.320000000000002,-0.48,-0.87,90.0,90.0
3.360000000000002,-0.48,-0.87,90.0,90.0
3.400000000000002,-0.48,-0.87,90.0,90.0
3.440000000000002,-0.48,-0.87,90.0,90.0
3.480000000000002,-0.48,-0.87,90.0,90.0
3.5200000000000022,-0.48,-0.87,90.0,90.0
3.5600000000000023,-0.48,-0.87,90.0,90.0
3.6000000000000023,-0.48,-0.87,90.0,90.0
3.6400000000000023,-0.48,-0.87,90.0,90.0
3.6800000000000024,-0.48,-0.87,90.0,90.0
3.7200000000000024,-0.48,-0.87,90.0,90.0
3.7600000000000025,-0.48,-0.87,90.0,90.0
3.8000000000000025,-0.48,-0.87,90.0,90.0
3.8400000000000025,-0.48,-0.87,90.0,90.0
3.8800000000000026,-0.48,-0.87,90.0,90.0
3.9200000000000026,-0.48,-0.87,90.0,90.0
3.9600000000000026,-0.48,-0.87,90.0,90.0
4.000000000000003,-0.48,-0.87,90.0,90.0
4.040000000000003,-0.48,-0.87,90.0,90.0
4.080000000000003,-0.48,-0.87,90.0,90.0
4.120000000000003,-0.48,-0.87,90.0,90.0
4.160000000000003,-0.48,-0.87,90.0,90.0
4.200000000000003,-0.48,-0.87,90.0,90.0
4.240000000000003,-0.48,-0.87,90.0,90.0
4.280000000000003,-0.48,-0.87,90.0,90.0
4.320000000000003,-0.48,-0.87,90.0,90.0
4.360000000000003,-0.48,-0.87,90.0,90.0
4.400000000000003,-0.48,-0.87,90.0,90.0
4.440000000000003,-0.48,-0.87,90.0,90.0
4.480000000000003,-0.48,-0.87,90.0,90.0
4.520000000000003,-0.48,-0.87,90.0,90.0
4.560000000000003,-0.48,-0.87,90.0,90.0
4.600000000000003,-0.48,-0.87,90.0,90.0
4.640000000000003,-0.48,-0.87,90.0,90.0
4.680000000000003,-0.48,-0.87,90.0,90.0
4.720000000000003,-0.48,-0.87,90.0,90.0
4.760000000000003,-0.48,-0.87,90.0,90.0
4.800000000000003,-0.48,-0.87,90.0,90.0
4.840000000000003,-0.48,-0.87,90.0,90.0
4.8800000000000034,-0.48,-0.87,90.0,90.0
4.9200000000000035,-0.48,-0.87,90.0,90.0
4.9600000000000035,-0.48,-0.87,90.0,90.0
5.0000000000000036,-0.48,-0.87,90.0,90.0
5.040000000000004,-0.48,-0.87,90.0,90.0
5.080000000000004,-0.48,-0.87,90.0,90.0
5.120000000000004,-0.48,-0.87,90.0,90.0
5.160000000000004,-0.48,-0.87,90.0,90.0
5.200000000000004,-0.48,-0.87,90.0,90.0
5.240000000000004,-0.48,-0.87,90.0,90.0
5.280000000000004,-0.48,-0.87,90.0,90.0
5.320000000000004,-0.48,-0.87,90.0,90.0
5.360000000000004,-0.48,-0.87,90.0,90.0
5.400000000000004,-0.48,-0.87,90.0,90.0
5.440000000000004,-0.48,-0.87,90.0,90.0
5.480000000000004,-0.48,-0.87,90.0,90.0
5.520000000000004,-0.48,-0.87,90.0,90.0
5.560000000000004,-0.48,-0.87,90.0,90.0
5.600000000000004,-0.49,-0.87,90.0,90.0
5.640000000000004,-0.49,-0.87,90.0,90.0
5.680000000000004,-0.49,-0.87,90.0,90.0
5.720000000000004,-0.49,-0.87,90.0,90.0
5.760000000000004,-0.49,-0.87,90.0,90.0
5.800000000000004,-0.49,-0.87,90.0,90.0
5.840000000000004,-0.49,-0.87,90.0,90.0
5.880000000000004,-0.49,-0.87,90.0,90.0
5.920000000000004,-0.49,-0.87,90.0,90.0
5.960000000000004,-0.48,-0.87,90.0,90.0
6.000000000000004,-0.48,-0.87,90.0,90.0
6.0400000000000045,-0.48,-0.87,90.0,90.0
6.0800000000000045,-0.48,-0.87,90.0,90.0
6.1200000000000045,-0.48,-0.87,90.0,90.0
6.160000000000005,-0.48,-0.88,90.0,90.0
6.200000000000005,-0.48,-0.88,90.0,90.0
6.240000000000005,-0.48,-0.88,90.0,90.0
6.280000000000005,-0.48,-0.88,90.0,90.0
6.320000000000005,-0.48,-0.88,90.0,90.0
6.360000000000005,-0.48,-0.88,90.0,90.0
6.400000000000005,-0.48,-0.88,90.0,90.0
6.440000000000005,-0.48,-0.88,90.0,90.0
6.480000000000005,-0.48,-0.88,90.0,90.0
6.520000000000005,-0.48,-0.89,90.0,90.0
6.560000000000005,-0.48,-0.89,90.0,90.0
6.600000000000005,-0.48,-0.89,90.0,90.0
6.640000000000005,-0.48,-0.89,90.0,90.0
6.680000000000005,-0.48,-0.89,90.0,90.0
6.720000000000005,-0.48,-0.89,90.0,90.0
6.760000000000005,-0.48,-0.89,90.0,90.0
6.800000000000005,-0.48,-0.89,90.0,90.0
6.840000000000005,-0.48,-0.89,90.0,90.0
6.880000000000005,-0.48,-0.89,90.0,90.0
6.920000000000005,-0.48,-0.89,90.0,90.0
6.960000000000005,-0.48,-0.89,90.0,90.0
7.000000000000005,-0.48,-0.89,90.0,90.0
7.040000000000005,-0.48,-0.89,90.0,90.0
7.080000000000005,-0.48,-0.89,90.0,90.0
7.120000000000005,-0.48,-0.89,90.0,90.0
7.1600000000000055,-0.48,-0.89,90.0,90.0
7.2000000000000055,-0.48,-0.89,90.0,90.0
7.2400000000000055,-0.48,-0.89,90.0,90.0
7.280000000000006,-0.48,-0.89,90.0,90.0
7.320000000000006,-0.48,-0.89,90.0,90.0
7.360000000000006,-0.48,-0.89,90.0,90.0
7.400000000000006,-0.48,-0.89,90.0,90.0
7.440000000000006,-0.48,-0.89,90.0,90.0
7.480000000000006,-0.49,-0.89,90.0,90.0
7.520000000000006,-0.49,-0.89,90.0,90.0
7.560000000000006,-0.49,-0.89,90.0,90.0
7.600000000000006,-0.49,-0.89,90.0,90.0
7.640000000000006,-0.49,-0.89,90.0,90.0
7.680000000000006,-0.49,-0.89,90.0,90.0
7.720000000000006,-0.49,-0.89,90.0,90.0
7.760000000000006,-0.49,-0.89,90.0,90.0
7.800000000000006,-0.49,-0.89,90.0,90.0
7.840000000000006,-0.49,-0.9,90.0,90.0
7.880000000000006,-0.49,-0.9,90.0,90.0
7.920000000000006,-0.49,-0.9,90.0,90.0
7.960000000000006,-0.49,-0.9,90.0,90.0
8.000000000000005,-0.49,-0.9,90.0,90.0
8.040000000000004,-0.49,-0.9,90.0,90.0
8.080000000000004,-0.49,-0.9,90.0,90.0
8.120000000000003,-0.49,-0.9,90.0,90.0
8.160000000000002,-0.49,-0.9,90.0,90.0
8.200000000000001,-0.49,-0.9,90.0,90.0
8.24,-0.49,-0.9,90.0,90.0
8.28,-0.49,-0.9,90.0,90.0
8.319999999999999,-0.49,-0.9,90.0,90.0
8.359999999999998,-0.49,-0.9,90.0,90.0
8.399999999999997,-0.49,-0.9,90.0,90.0
8.439999999999996,-0.49,-0.9,90.0,90.0
8.479999999999995,-0.49,-0.9,90.0,90.0
8.519999999999994,-0.49,-0.9,90.0,90.0
8.559999999999993,-0.49,-0.9,90.0,90.0
8.599999999999993,-0.49,-0.89,90.0,90.0
8.639999999999992,-0.49,-0.89,90.0,90.0
8.67999999999999,-0.49,-0.89,90.0,90.0
8.71999999999999,-0.49,-0.89,90.0,90.0
8.75999999999999,-0.49,-0.89,90.0,90.0
8.799999999999988,-0.49,-0.89,90.0,90.0
8.839999999999987,-0.49,-0.89,90.0,90.0
8.879999999999987,-0.49,-0.89,90.0,90.0
8.919999999999986,-0.49,-0.89,90.0,90.0
8.959999999999985,-0.49,-0.89,90.0,90.0
8.999999999999984,-0.49,-0.89,90.0,90.0
9.039999999999983,-0.49,-0.89,90.0,90.0
9.079999999999982,-0.49,-0.89,90.0,90.0
9.119999999999981,-0.49,-0.89,90.0,90.0
9.15999999999998,-0.49,-0.89,90.0,90.0
9.19999999999998,-0.49,-0.89,90.0,90.0
9.239999999999979,-0.49,-0.89,90.0,90.0
9.279999999999978,-0.49,-0.89,90.0,90.0
9.319999999999977,-0.49,-0.89,90.0,90.0
9.359999999999976,-0.5,-0.89,90.0,90.0
9.399999999999975,-0.5,-0.89,90.0,90.0
9.439999999999975,-0.5,-0.89,90.0,90.0
9.479999999999974,-0.5,-0.89,90.0,90.0
9.519999999999973,-0.5,-0.89,90.0,90.0
9.559999999999972,-0.49,-0.89,90.0,90.0
9.599999999999971,-0.49,-0.89,90.0,90.0
9.63999999999997,-0.49,-0.89,90.0,90.0
9.67999999999997,-0.49,-0.89,90.0,90.0
9.719999999999969,-0.49,-0.89,90.0,90.0
9.759999999999968,-0.5,-0.88,90.0,90.0
9.799999999999967,-0.5,-0.88,90.0,90.0
9.839999999999966,-0.5,-0.88,90.0,90.0
9.879999999999965,-0.5,-0.88,90.0,90.0
9.919999999999964,-0.5,-0.88,90.0,90.0
9.959999999999964,-0.5,-0.88,90.0,90.0
9.999999999999963,-0.5,-0.88,90.0,90.0
10.039999999999962,-0.5,-0.88,90.0,90.0
10.079999999999961,-0.5,-0.88,90.0,90.0
10.11999999999996,-0.5,-0.87,90.0,90.0
10.15999999999996,-0.5,-0.87,90.0,90.0
10.199999999999958,-0.5,-0.87,90.0,90.0
10.239999999999958,-0.5,-0.87,90.0,90.0
10.279999999999957,-0.5,-0.87,90.0,90.0
10.319999999999956,-0.49,-0.87,90.0,90.0
10.359999999999955,-0.49,-0.87,90.0,90.0
10.399999999999954,-0.49,-0.87,90.0,90.0
10.439999999999953,-0.49,-0.87,90.0,90.0
10.479999999999952,-0.49,-0.87,90.0,90.0
10.519999999999952,-0.49,-0.87,90.0,90.0
10.55999999999995,-0.49,-0.87,90.0,90.0
10.59999999999995,-0.49,-0.87,90.0,90.0
10.639999999999949,-0.49,-0.87,90.0,90.0
10.679999999999948,-0.49,-0.87,90.0,90.0
10.719999999999947,-0.49,-0.87,90.0,90.0
10.759999999999946,-0.49,-0.87,90.0,90.0
10.799999999999946,-0.49,-0.87,90.0,90.0
10.839999999999945,-0.49,-0.87,90.0,90.0
10.879999999999944,-0.48,-0.87,90.0,90.0
10.919999999999943,-0.48,-0.87,90.0,90.0
10.959999999999942,-0.48,-0.87,90.0,90.0
10.999999999999941,-0.48,-0.87,90.0,90.0
11.03999999999994,-0.48,-0.87,90.0,90.0
11.07999999999994,-0.48,-0.87,90.0,90.0
11.119999999999939,-0.48,-0.87,90.0,90.0
11.159999999999938,-0.48,-0.87,90.0,90.0
11.199999999999937,-0.48,-0.87,90.0,90.0
11.239999999999936,-0.48,-0.86,90.0,90.0
11.279999999999935,-0.48,-0.86,90.0,90.0
11.319999999999935,-0.48,-0.86,90.0,90.0
11.359999999999934,-0.48,-0.86,90.0,90.0
11.399999999999933,-0.48,-0.86,90.0,90.0
11.439999999999932,-0.48,-0.87,90.0,90.0
11.479999999999931,-0.48,-0.87,90.0,90.0
11.51999999999993,-0.48,-0.87,90.0,90.0
11.55999999999993,-0.48,-0.87,90.0,90.0
11.599999999999929,-0.48,-0.87,90.0,90.0
11.639999999999928,-0.48,-0.87,90.0,90.0
11.679999999999927,-0.48,-0.87,90.0,90.0
11.719999999999926,-0.48,-0.87,90.0,90.0
11.759999999999925,-0.48,-0.87,90.0,90.0
11.799999999999924,-0.48,-0.87,90.0,90.0
11.839999999999923,-0.47,-0.87,90.0,90.0
11.879999999999923,-0.47,-0.87,90.0,90.0
11.919999999999922,-0.47,-0.87,90.0,90.0
11.959999999999921,-0.47,-0.87,90.0,90.0
11.99999999999992,-0.47,-0.87,90.0,90.0
12.03999999999992,-0.47,-0.87,90.0,90.0
12.079999999999918,-0.47,-0.87,90.0,90.0
12.119999999999918,-0.47,-0.87,90.0,90.0
12.159999999999917,-0.47,-0.87,90.0,90.0
12.199999999999916,-0.47,-0.87,90.0,90.0
12.239999999999915,-0.47,-0.87,90.0,90.0
12.279999999999914,-0.47,-0.87,90.0,90.0
12.319999999999913,-0.47,-0.87,90.0,90.0
12.359999999999912,-0.47,-0.87,90.0,90.0
12.399999999999912,-0.47,-0.87,90.0,90.0
12.43999999999991,-0.47,-0.87,90.0,90.0
12.47999999999991,-0.47,-0.87,90.0,90.0
12.519999999999909,-0.47,-0.87,90.0,90.0
12.559999999999908,-0.47,-0.87,90.0,90.0
12.599999999999907,-0.47,-0.87,90.0,90.0
12.639999999999906,-0.47,-0.87,90.0,90.0
12.679999999999906,-0.47,-0.87,90.0,90.0
12.719999999999905,-0.47,-0.87,90.0,90.0
12.759999999999904,-0.46,-0.87,90.0,90.0
12.799999999999903,-0.46,-0.87,90.0,90.0
12.839999999999902,-0.46,-0.87,90.0,90.0
12.879999999999901,-0.46,-0.87,90.0,90.0
12.9199999999999,-0.46,-0.87,90.0,90.0
12.9599999999999,-0.46,-0.87,90.0,90.0
12.999999999999899,-0.46,-0.87,90.0,90.0
13.039999999999898,-0.46,-0.87,90.0,90.0
13.079999999999897,-0.46,-0.87,90.0,90.0
13.119999999999896,-0.46,-0.87,90.0,90.0
13.159999999999895,-0.46,-0.88,90.0,90.0
13.199999999999894,-0.46,-0.88,90.0,90.0
13.239999999999894,-0.46,-0.88,90.0,90.0
13.279999999999893,-0.46,-0.88,90.0,90.0
13.319999999999892,-0.46,-0.88,90.0,90.0
13.359999999999891,-0.45,-0.84,90.0,90.0
13.39999999999989,-0.45,-0.84,90.0,90.0
13.43999999999989,-0.45,-0.84,90.0,90.0
13.479999999999889,-0.45,-0.84,90.0,90.0
13.519999999999888,-0.45,-0.84,90.0,90.0
13.559999999999887,-0.44,-0.67,90.0,90.0
13.599999999999886,-0.44,-0.67,90.0,90.0
13.639999999999885,-0.44,-0.67,90.0,90.0
13.679999999999884,-0.44,-0.67,90.0,90.0
13.719999999999883,-0.43,-0.56,90.0,90.0
13.759999999999883,-0.43,-0.56,90.0,90.0
13.799999999999882,-0.43,-0.56,90.0,90.0
13.83999999999988,-0.43,-0.56,90.0,90.0
13.87999999999988,-0.43,-0.56,90.0,90.0
13.91999999999988,-0.38,-0.87,90.0,90.0
13.959999999999878,-0.38,-0.87,90.0,90.0
13.999999999999877,-0.38,-0.87,90.0,90.0
14.039999999999877,-0.38,-0.87,90.0,90.0
14.079999999999876,-0.38,-0.87,90.0,90.0
14.119999999999875,-0.34,-1.23,90.0,90.0
14.159999999999874,-0.34,-1.23,90.0,90.0
14.199999999999873,-0.34,-1.23,90.0,90.0
14.239999999999872,-0.34,-1.23,90.0,90.0
14.279999999999871,-0.34,-1.23,90.0,90.0
14.31999999999987,-0.31,-1.35,90.0,90.0
14.35999999999987,-0.31,-1.35,90.0,90.0
14.399999999999869,-0.31,-1.35,90.0,90.0
14.439999999999868,-0.31,-1.35,90.0,90.0
14.479999999999867,-0.26,0.25,90.0,89.0
14.519999999999866,-0.26,0.25,90.0,89.0
14.559999999999865,-0.26,0.25,90.0,89.0
14.599999999999865,-0.26,0.25,90.0,89.0
14.639999999999864,-0.26,0.25,90.0,89.0
14.679999999999863,-0.11,4.64,90.0,88.0
14.719999999999862,-0.11,4.64,90.0,88.0
14.759999999999861,-0.11,4.64,90.0,88.0
14.79999999999986,-0.11,4.64,90.0,88.0
14.83999999999986,0.36,11.07,89.0,85.0
14.879999999999859,0.36,11.07,89.0,85.0
14.919999999999858,0.36,11.07,89.0,85.0
14.959999999999857,0.36,11.07,89.0,85.0
14.999999999999856,0.36,11.07,89.0,85.0
15.039999999999855,0.87,18.96,89.0,82.0
15.079999999999854,0.87,18.96,89.0,82.0
15.119999999999854,0.87,18.96,89.0,82.0
15.159999999999853,0.87,18.96,89.0,82.0
15.199999999999852,0.87,18.96,89.0,82.0
15.239999999999851,1.33,26.56,89.0,80.0
15.27999999999985,1.33,26.56,89.0,80.0
15.31999999999985,1.33,26.56,89.0,80.0
15.359999999999848,1.33,26.56,89.0,80.0
15.399999999999848,1.33,26.56,89.0,80.0
15.439999999999847,1.74,32.33,89.0,80.0
15.479999999999846,1.74,32.33,89.0,80.0
15.519999999999845,1.74,32.33,89.0,80.0
15.559999999999844,1.74,32.33,89.0,80.0
15.599999999999843,2.12,36.16,89.0,80.0
15.639999999999842,2.12,36.16,89.0,80.0
15.679999999999842,2.12,36.16,89.0,80.0
15.71999999999984,2.12,36.16,89.0,80.0
15.75999999999984,2.12,36.16,89.0,80.0
15.799999999999839,2.43,38.31,89.0,80.0
15.839999999999838,2.43,38.31,89.0,80.0
15.879999999999837,2.43,38.31,89.0,80.0
15.919999999999837,2.43,38.31,89.0,80.0
15.959999999999836,2.43,38.31,89.0,80.0
15.999999999999835,2.7,39.77,88.0,80.0
16.039999999999836,2.7,39.77,88.0,80.0
16.079999999999835,2.7,39.77,88.0,80.0
16.119999999999834,2.7,39.77,88.0,80.0
16.159999999999833,2.7,39.77,88.0,80.0
16.199999999999832,3.03,42.08,88.0,80.0
16.23999999999983,3.03,42.08,88.0,80.0
16.27999999999983,3.03,42.08,88.0,80.0
16.31999999999983,3.03,42.08,88.0,80.0
16.35999999999983,3.03,42.08,88.0,80.0
16.399999999999828,3.47,45.58,88.0,80.0
16.439999999999827,3.47,45.58,88.0,80.0
16.479999999999826,3.47,45.58,88.0,80.0
16.519999999999825,3.47,45.58,88.0,80.0
16.559999999999825,4.01,49.47,88.0,80.0
16.599999999999824,4.01,49.47,88.0,80.0
16.639999999999823,4.01,49.47,88.0,80.0
16.679999999999822,4.01,49.47,88.0,80.0
16.71999999999982,4.01,49.47,88.0,80.0
16.75999999999982,4.69,53.51,88.0,80.0
16.79999999999982,4.69,53.51,88.0,80.0
16.83999999999982,4.69,53.51,88.0,80.0
16.879999999999818,4.69,53.51,88.0,80.0
16.919999999999817,4.69,53.51,88.0,80.0
16.959999999999816,5.51,57.22,87.0,80.0
16.999999999999815,5.51,57.22,87.0,80.0
17.039999999999814,5.51,57.22,87.0,80.0
17.079999999999814,5.51,57.22,87.0,80.0
17.119999999999813,6.62,60.95,87.0,80.0
17.159999999999812,6.62,60.95,87.0,80.0
17.19999999999981,6.62,60.95,87.0,80.0
17.23999999999981,6.62,60.95,87.0,80.0
17.27999999999981,6.62,60.95,87.0,80.0
17.31999999999981,8.08,64.38,86.0,80.0
17.359999999999808,8.08,64.38,86.0,80.0
17.399999999999807,8.08,64.38,86.0,80.0
17.439999999999806,8.08,64.38,86.0,80.0
17.479999999999805,8.08,64.38,86.0,80.0
17.519999999999804,9.86,67.09,86.0,80.0
17.559999999999803,9.86,67.09,86.0,80.0
17.599999999999802,9.86,67.09,86.0,80.0
17.6399999999998,9.86,67.09,86.0,80.0
17.6799999999998,9.86,67.09,86.0,80.0
17.7199999999998,11.82,69.1,85.0,80.0
17.7599999999998,11.82,69.1,85.0,80.0
17.799999999999798,11.82,69.1,85.0,80.0
17.839999999999797,11.82,69.1,85.0,80.0
17.879999999999797,13.6,70.09,84.0,80.0
17.919999999999796,13.6,70.09,84.0,80.0
17.959999999999795,13.6,70.09,84.0,80.0
17.999999999999794,13.6,70.09,84.0,80.0
18.039999999999793,13.6,70.09,84.0,80.0
18.079999999999792,14.96,70.12,84.0,80.0
18.11999999999979,14.96,70.12,84.0,80.0
18.15999999999979,14.96,70.12,84.0,80.0
18.19999999999979,14.96,70.12,84.0,80.0
18.23999999999979,14.96,70.12,84.0,80.0
18.279999999999788,15.81,69.46,83.0,80.0
18.319999999999787,15.81,69.46,83.0,80.0
18.359999999999786,15.81,69.46,83.0,80.0
18.399999999999785,15.81,69.46,83.0,80.0
18.439999999999785,15.81,69.46,83.0,80.0
18.479999999999784,16.46,68.63,83.0,80.0
18.519999999999783,16.46,68.63,83.0,80.0
18.559999999999782,16.46,68.63,83.0,80.0
18.59999999999978,16.46,68.63,83.0,80.0
18.63999999999978,16.46,68.63,83.0,80.0
18.67999999999978,17.21,68.02,83.0,80.0
18.71999999999978,17.21,68.02,83.0,80.0
18.759999999999778,17.21,68.02,83.0,80.0
18.799999999999777,17.21,68.02,83.0,80.0
18.839999999999776,18.19,67.92,82.0,80.0
18.879999999999775,18.19,67.92,82.0,80.0
18.919999999999774,18.19,67.92,82.0,80.0
18.959999999999773,18.19,67.92,82.0,80.0
18.999999999999773,18.19,67.92,82.0,80.0
19.03999999999977,19.18,68.11,82.0,80.0
19.07999999999977,19.18,68.11,82.0,80.0
19.11999999999977,19.18,68.11,82.0,80.0
19.15999999999977,19.18,68.11,82.0,80.0
19.19999999999977,19.18,68.11,82.0,80.0
19.239999999999768,20.08,68.45,81.0,80.0
19.279999999999767,20.08,68.45,81.0,80.0
19.319999999999766,20.08,68.45,81.0,80.0
19.359999999999765,20.08,68.45,81.0,80.0
19.399999999999764,20.77,68.86,81.0,80.0
19.439999999999763,20.77,68.86,81.0,80.0
19.479999999999762,20.77,68.86,81.0,80.0
19.51999999999976,20.77,68.86,81.0,80.0
19.55999999999976,20.77,68.86,81.0,80.0
19.59999999999976,21.14,69.25,81.0,80.0
19.63999999999976,21.14,69.25,81.0,80.0
19.679999999999758,21.14,69.25,81.0,80.0
19.719999999999757,21.14,69.25,81.0,80.0
19.759999999999756,21.14,69.25,81.0,80.0
19.799999999999756,21.3,69.7,81.0,80.0
19.839999999999755,21.3,69.7,81.0,80.0
19.879999999999754,21.3,69.7,81.0,80.0
19.919999999999753,21.3,69.7,81.0,80.0
19.959999999999752,21.3,69.7,81.0,80.0
19.99999999999975,21.28,70.24,81.0,80.0
20.03999999999975,21.28,70.24,81.0,80.0
20.07999999999975,21.28,70.24,81.0,80.0
20.11999999999975,21.28,70.24,81.0,80.0
20.159999999999748,21.28,70.24,81.0,80.0
20.199999999999747,21.0,70.76,81.0,80.0
20.239999999999746,21.0,70.76,81.0,80.0
20.279999999999745,21.0,70.76,81.0,80.0
20.319999999999744,21.0,70.76,81.0,80.0
20.359999999999744,20.65,71.41,81.0,80.0
20.399999999999743,20.65,71.41,81.0,80.0
20.439999999999742,20.65,71.41,81.0,80.0
20.47999999999974,20.65,71.41,81.0,80.0
20.51999999999974,20.65,71.41,81.0,80.0
20.55999999999974,20.27,72.19,81.0,80.0
20.59999999999974,20.27,72.19,81.0,80.0
20.639999999999738,20.27,72.19,81.0,80.0
20.679999999999737,20.27,72.19,81.0,80.0
20.719999999999736,20.27,72.19,81.0,80.0
20.759999999999735,19.9,73.06,82.0,80.0
20.799999999999734,19.9,73.06,82.0,80.0
20.839999999999733,19.9,73.06,82.0,80.0
20.879999999999733,19.9,73.06,82.0,80.0
20.91999999999973,19.9,73.06,82.0,80.0
20.95999999999973,19.16,73.72,82.0,80.0
20.99999999999973,19.16,73.72,82.0,80.0
21.03999999999973,19.16,73.72,82.0,80.0
21.07999999999973,19.16,73.72,82.0,80.0
21.119999999999727,18.11,74.16,82.0,80.0
21.159999999999727,18.11,74.16,82.0,80.0
21.199999999999726,18.11,74.16,82.0,80.0
21.239999999999725,18.11,74.16,82.0,80.0
21.279999999999724,18.11,74.16,82.0,80.0
21.319999999999723,16.98,74.52,83.0,80.0
21.359999999999722,16.98,74.52,83.0,80.0
21.39999999999972,16.98,74.52,83.0,80.0
21.43999999999972,16.98,74.52,83.0,80.0
21.47999999999972,16.98,74.52,83.0,80.0
21.51999999999972,15.06,74.03,83.0,80.0
21.559999999999718,15.06,74.03,83.0,80.0
21.599999999999717,15.06,74.03,83.0,80.0
21.639999999999716,15.06,74.03,83.0,80.0
21.679999999999715,12.03,71.53,85.0,80.0
21.719999999999715,12.03,71.53,85.0,80.0
21.759999999999714,12.03,71.53,85.0,80.0
21.799999999999713,12.03,71.53,85.0,80.0
21.839999999999712,12.03,71.53,85.0,80.0
21.87999999999971,8.97,66.86,86.0,80.0
21.91999999999971,8.97,66.86,86.0,80.0
21.95999999999971,8.97,66.86,86.0,80.0
21.99999999999971,8.97,66.86,86.0,80.0
22.039999999999708,8.97,66.86,86.0,80.0
